setnumber,Title,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
37,Beneath Your Beauty,3FzzyU60e8a8TZrRn7fv6X,0.176,0.03,11,-34.014,1,0.0351,0.954,0.82,0.0989,0.0845,74.37
38,Authentic,4WF88Pk0JMP7uOpdrd0bDL,0.215,0.0527,0,-29.716,1,0.0314,0.948,0.899,0.0985,0.0462,68.358
39,Noraezean,2vQ4scL1dp9w3jKBv99GVm,0.11,0.00326,0,-35.61,1,0.0494,0.864,0.903,0.123,0.0376,93.07
40,Quiet Awareness,395VlKRtLopomEXtjYSDsz,0.123,0.0156,0,-30.877,1,0.0512,0.992,0.867,0.123,0.0358,177.449
41,Shine,209Z42ajAg8t7fg1VxQqDz,0.183,0.00937,5,-33.027,1,0.0382,0.93,0.781,0.0988,0.038,66.233
42,Minutes,4zIyhdolfQSwPrclbLyvUT,0.168,0.00249,8,-36.64,1,0.0434,0.992,0.956,0.099,0.0609,70.348
43,Etheral Ease,5jKGlvcYrkQjoqwvAtMZ70,0.143,0.0316,2,-30.065,1,0.0403,0.991,0.964,0.108,0.0857,100.669
44,Soluma,1pfYu9JKsojWVnmb5J9Xc0,0.0953,0.00497,10,-34.801,1,0.0386,0.984,0.934,0.168,0.0393,172.927
45,Schwebend,775dmuIRQojrplsns8VKen,0.143,0.00679,10,-30.543,0,0.039,0.993,0.925,0.115,0.0624,62.001
46,Nikad ne Zaboravi,717ijFnuktEjgu8yn7Qvw6,0.0707,0.00607,2,-36.381,1,0.0352,0.987,0.814,0.0976,0.0382,74.496
47,Slowly Drifting Away,3xgSzRqNvrQtUVcYP0LxdI,0.106,0.0665,0,-27.682,1,0.0386,0.846,0.902,0.102,0.0617,72.396
48,Valentinios Pier,4bUkrtLWyZRbG9jit1vgdY,0.246,0.00394,3,-28.637,1,0.0397,0.992,0.954,0.094,0.257,133.605
49,Frozen Tundra,3KX5zmTOX6JmHFVqG5ID12,0.0705,0.0782,4,-24.392,0,0.0476,0.789,0.763,0.0893,0.0295,78.995
50,Unbound,5X17M78aHKmdcB0iDCe3BT,0.137,0.0232,4,-31.597,1,0.0446,0.952,0.966,0.107,0.0384,75.917
51,Soledad natural,6rNvJRr2yErh0cRjMq7scQ,0.224,0.0195,1,-25.571,1,0.0383,0.989,0.959,0.0982,0.0728,106.306
52,Scenery In Dreams,7A9Y0w3bfhnc4YLAlmiKcc,0.147,0.00681,5,-37.697,1,0.0396,0.986,0.716,0.109,0.0557,72.714
53,Linea Degli Alberi,7pSiVCrdIbpIvn8oNH3XPY,0.106,0.0107,8,-32.192,1,0.0393,0.988,0.937,0.107,0.0389,70.911
54,The Gift,1GF0zNrSjuQiw2Y16cYqnW,0.0688,0.0403,0,-27.547,1,0.0622,0.956,0.798,0.123,0.251,73.226
55,Somnium Meum,1B1Bij1l3uGEtDPRp8ICAb,0.15,0.0029,2,-34.785,1,0.046,0.993,0.955,0.108,0.0538,137.72
56,My Road,69rn7QWmrgXcXPSaO2tVFZ,0.207,0.00508,4,-34.257,1,0.0411,0.976,0.741,0.0892,0.0366,73.536
57,Simien,3tf0epgGh6Zbh2skKajYjw,0.0602,0.00961,7,-34.583,1,0.0498,0.923,0.989,0.0922,0.0942,64.154
58,Paralyzed,6qU5ggMJaYOItNCsUIGeyP,0.241,0.0374,1,-26.723,1,0.0355,0.89,0.861,0.123,0.0529,79.078
59,Time Flies Away,22avKCPSA6gN7p3lKbTytV,0.198,0.148,2,-22.463,1,0.0352,0.936,0.858,0.125,0.04,77.937
60,October Skies,3yuFexYOxPrKYtwikc2YwV,0.179,0.0586,2,-17.371,1,0.0362,0.919,0.894,0.097,0.0852,74.223
61,Calling,6aSGp6af4KxWmYHadWTJDu,0.298,0.0205,7,-28.84,1,0.0352,0.988,0.802,0.114,0.039,64.821
62,Calm,7x8dZcTysEL2ugS7Gj7eMJ,0.575,0.0368,2,-24.991,1,0.0346,0.981,0.915,0.0937,0.0549,109.983
63,Sweet Dreams,6V8THVzHBSqnQG1fud3FjS,0.294,0.0197,5,-25.659,1,0.0368,0.992,0.931,0.121,0.0706,68.03
64,Purity,0jVoM3xPCje84qve763Zoq,0.129,0.0776,7,-22.977,1,0.0367,0.93,0.967,0.0906,0.0455,96.114
65,Tum Somnum,3Q2ykZ9rFuFOvYDcAOY6w3,0.154,0.00646,7,-33.134,1,0.0444,0.992,0.877,0.118,0.0397,70.693
66,Celandine,5ptMWCoMxUP5phRKZ5MyBx,0.136,0.0152,7,-31.307,1,0.0494,0.991,0.911,0.0574,0.0376,70.955
67,Answers,2iOKDbXoqcTENod90jSmcH,0.169,0.0272,10,-32.426,1,0.0454,0.916,0.758,0.103,0.037,73.163
68,Phobos,0oMpRwCaNzymAs2gwfgRzQ,0.357,0.102,0,-23.049,1,0.0427,0.876,0.916,0.107,0.199,99.73
69,Hidden Principles,3DHSM5fxFWtCCS57USzgPU,0.144,0.0339,10,-28.228,1,0.0373,0.922,0.847,0.108,0.157,77.55
70,Lost,3O1AqwrqIwVoAr0GET75SY,0.143,0.00439,6,-33.568,0,0.0406,0.959,0.852,0.08,0.116,73.055
71,Patience,342mXLmWmrjqqIaVtnYjRH,0.236,0.00858,3,-28.132,1,0.0477,0.99,0.879,0.123,0.0419,63.047
72,Conscience,19ilGQQEukiGNg4XSC5JbN,0.157,0.011,7,-26.573,0,0.0395,0.974,0.901,0.0977,0.0508,69.002
73,Elation,3ZDtRIqgH7lsn9m3hqKNVC,0.155,0.0261,7,-27.763,1,0.0385,0.989,0.977,0.0871,0.0483,88.157
74,Pour l'amour de toi,30fnP9bbrN5BVLFQdLAeAu,0.174,0.03,3,-29.57,0,0.0636,0.986,0.942,0.104,0.0357,133.265
75,Anay degimay,3wuEQyST9B3qhPlNymA4Vl,0.118,0.0136,2,-32.39,1,0.0392,0.991,0.972,0.117,0.0932,85.963
76,The Seeds I’ve Sown,3OLr0gzUC0zLlWmpE6L0Ay,0.389,0.0128,2,-28.368,1,0.0353,0.993,0.933,0.115,0.074,70.828
77,Peaceful Shore,564sRJoCWNRZhGf0aMnx5Q,0.303,0.0298,0,-30.694,1,0.0394,0.931,0.83,0.095,0.0366,66.066
78,Peaceful Instant,2u4RqOtADvonosxhSdS8eZ,0.178,0.0791,3,-27.489,1,0.0409,0.971,0.918,0.0974,0.0814,71.974
79,Determination,0IthIgkcnDg9SQ4KV3EOcE,0.175,0.0264,0,-25.836,0,0.038,0.989,0.949,0.12,0.04,68.882
80,éternité,1UH0Sxy2Ahx7T8XQ6csGku,0.15,0.0055,8,-35.474,1,0.0424,0.935,0.841,0.0765,0.0468,62.383
81,Salve,3ciGnLsselzhecVZZiHzfZ,0.107,0.0125,3,-31.826,1,0.0376,0.995,0.959,0.116,0.0671,90.673
82,Violet Ocean,3ffNZwshGDc3VLJQgdis5r,0.236,0.0422,9,-26.829,1,0.0368,0.987,0.948,0.103,0.131,131.97
83,Nostalgia,3SPPdz0CTI2RSZ8HROkHy8,0.165,0.00243,10,-37.115,1,0.0353,0.985,0.875,0.112,0.0368,68.42
84,Lonely Hearts,2NHvznYFCm8Fx7UE7sTZGa,0.325,0.0354,4,-25.526,1,0.0361,0.979,0.916,0.0825,0.212,111.952
85,Midway,2kTv2khALDAQLexccNt7Ik,0.135,0.0148,7,-33.623,1,0.036,0.979,0.768,0.089,0.151,69.831
86,Heaven's Shore,1pAmp7cLogyrAnOyxrTdYY,0.0851,0.1,0,-26.832,1,0.0391,0.891,0.9,0.122,0.0402,58.577
87,Primrose,5tIbsGFsbxljVv1KxUUXKV,0.0666,0.00516,2,-34.381,1,0.0489,0.963,0.923,0.0982,0.0941,73.997
88,Papperssvalan,537FP4rNU5SILZ5uWF2zDi,0.148,0.00253,0,-31.178,1,0.0464,0.988,0.89,0.0983,0.17,72.495
89,The Flow - Ambient Version,1npBONsS8I6x9PUwBVvGKl,0.44,0.0855,0,-25.327,1,0.0407,0.847,0.848,0.0729,0.0395,139.944
90,Propinquity,333vuxsUus6GcCuaUv40fm,0.138,0.00738,5,-33.595,1,0.0426,0.969,0.768,0.11,0.0635,74.933
91,From Here We Can See,1UORK90Ieik1sVMKK1CdH6,0.186,0.114,4,-22.247,1,0.0371,0.747,0.855,0.111,0.0338,112.81
92,No One Knows,55cj9j5lNgAsKIYjX2mJLm,0.14,0.00293,7,-33.858,1,0.051,0.971,0.857,0.113,0.0399,83.605
93,This Moment,435xpWs0hfZnFv9BrDvx6a,0.187,0.0813,0,-24.372,1,0.0365,0.923,0.895,0.105,0.0349,72.648
94,A l'aube,4kyq9I3MUOK4UCt9KojulV,0.157,0.0165,3,-30.862,1,0.039,0.973,0.91,0.103,0.115,70.439
95,Subtext,1Sb4GB5blfCNXXGhoEs7kw,0.223,0.014,0,-32.187,1,0.0424,0.937,0.886,0.103,0.0586,79.76
96,For now,1IdZJSn4MgU8nGWVQGm25D,0.203,0.00541,0,-32.599,1,0.0382,0.981,0.902,0.111,0.0511,69.264
97,Be Here Now,4PqMhMtaGWmI5oBSpbYKdM,0.37,0.0982,5,-29.681,1,0.0281,0.973,0.837,0.0983,0.151,179.989
98,The Butterfly Effect,1WLZuGNHUN8H8ylUbJNO1q,0.0938,0.0237,4,-30.634,1,0.0391,0.96,0.928,0.131,0.139,78.203
99,Lorimar,45Of6RO7cx8xbYWKk2uyI7,0.25,0.16,11,-21.138,0,0.0318,0.949,0.945,0.0919,0.0392,126.112
100,Shoreline Waves,1AvYFqAsQjo2ZTg4S2GBA8,0.156,0.0933,0,-18.347,1,0.037,0.994,0.977,0.121,0.0375,106.897
100,Shoreline Waves,1AvYFqAsQjo2ZTg4S2GBA8,0.156,0.0933,0,-18.347,1,0.037,0.994,0.977,0.121,0.0375,106.897
101,Wasserturm,3kn4W6GH3GjN1PH7UIwW5X,0.439,0.184,1,-19.605,0,0.0283,0.984,0.893,0.0904,0.0953,79.976
102,Beyond Reach,1prR4s9mD1M0wkFf8w6OqM,0.402,0.199,5,-16.619,0,0.0354,0.743,0.96,0.0982,0.0395,120.08
103,Giant,1skdG0IokRBAJGHylNqMck,0.223,0.00293,10,-40.279,1,0.04,0.987,0.938,0.0948,0.375,59.193
104,líquido,6UlSa5WUahJzFVSRCUt8K3,0.14,0.0065,0,-30.164,1,0.0424,0.975,0.848,0.101,0.0335,141.889
106,Oasis,3wSBG6keI8IMWvaqlEbugZ,0.5,0.183,1,-17.704,1,0.0378,0.961,0.892,0.0995,0.0431,122.851
107,Arctic Tern,3guxwqIaamTCMA0rXL5uKj,0.134,0.00458,8,-33.929,0,0.0464,0.994,0.923,0.092,0.0863,175.166
108,Lake Oconee,4LsVIfwWMLq7e1qpE5WCUH,0.0977,0.0452,7,-26.02,1,0.0327,0.851,0.751,0.388,0.0748,65.259
109,Gentle Awakening,0muXOxjvHlY8ZB83N751FC,0.267,0.0625,9,-29.846,1,0.057,0.955,0.985,0.0965,0.0656,130.4
110,Guide,5seZHcpzWoUqYdpniMO4nc,0.202,0.153,9,-23.773,0,0.0593,0.915,0.925,0.102,0.28,63.085
111,St Albans,5GBUaaYqPzsuqSQvwvD46g,0.488,0.031,0,-26.096,0,0.0382,0.988,0.905,0.0841,0.0755,127.138
112,Frangibility,1WYZio6NAhl2ykJs2jBXuO,0.115,0.0664,1,-26.363,1,0.0405,0.958,0.924,0.0817,0.038,159.506
113,Stelle Cadenti,2pG52ugtKo9cMmlRlaMkdu,0.0947,0.0192,7,-32.402,0,0.0375,0.987,0.933,0.107,0.0383,71.632
114,Oculis,3rkfPXBvaNLZNzwrWZ0Dmd,0.446,0.0028,9,-35.118,1,0.0573,0.996,0.932,0.113,0.208,68.965
115,Montana,0gBjWQIJ9KcdzT26UzkNqn,0.338,0.0901,3,-22.303,1,0.0323,0.762,0.699,0.0891,0.115,135.633
116,Dreams,0e5hI6tWwk5ntTtGa0OYNG,0.159,0.0732,7,-23.812,1,0.0397,0.89,0.917,0.109,0.0364,133.718
117,Stories Untold,1qxQe1i88c7raj11FQn5rM,0.118,0.0517,0,-23.846,1,0.0406,0.971,0.94,0.129,0.0393,79.335
118,Til Mathilde,74hynqEUgqRntXOfiqAkd9,0.342,0.0322,9,-28.941,0,0.038,0.994,0.912,0.076,0.24,65.229
119,Atoms,1nPTaQHgrjKhSGb5ILEV47,0.412,0.00289,2,-29.012,1,0.0523,0.994,0.937,0.0857,0.171,68.711
120,Pulses,0g9YBXqgJJ7eRhlTxZyLj0,0.46,0.00559,0,-32.913,1,0.126,0.996,0.968,0.105,0.35,74.67
121,Pajala Sunrise,3Rvh3RrMpDaBK0iBU6aS8A,0.128,0.00378,4,-37.221,0,0.0355,0.993,0.945,0.0869,0.126,82.862
122,Long Long Sleep,6SuaebhLmpcXZOLUfisKG0,0.182,0.0126,1,-27.931,1,0.0399,0.987,0.901,0.118,0.0363,83.359
123,Another Mellow Morning,3Zo7qbx3AaRTfQBzrcYwy8,0.395,0.0901,0,-22.02,1,0.04,0.988,0.843,0.113,0.0914,90.913
124,Crayons Part 2,19vWPaRELzfUUlA4e9c7RB,0.37,0.00562,7,-39.315,1,0.0324,0.857,0.948,0.0861,0.195,102.098
125,Close your eyes,53Mz4V3XL02YupbVnJKfMl,0.265,0.0147,8,-31.932,0,0.035,0.993,0.949,0.103,0.0745,67.676
126,Reality,6610gii04R3zRuWpa38XzY,0.147,0.0475,9,-24.799,1,0.0454,0.994,0.874,0.107,0.0547,207.516
127,Distant Glow,2aBYVl2d2RFAPbYlZ7rIUf,0.199,0.045,0,-22.016,1,0.0385,0.913,0.93,0.11,0.0513,74.677
128,Drømme,3ScyefUwfkGi0g6CaCemRc,0.304,0.007,11,-33.858,0,0.0414,0.993,0.902,0.0835,0.0759,65.147
129,For a while,0AGYeuTCEtwHWZ45RZNaHN,0.188,0.0675,0,-23.954,1,0.0386,0.977,0.812,0.107,0.0375,76.4
130,Soothing Me,0sM8esXY30pzv68Bwtoq3d,0.272,0.00506,0,-29.053,1,0.0403,0.942,0.939,0.111,0.333,88.873
131,Shizuka,6HT1n99x9rmGRQd2lbszzI,0.221,0.00169,11,-31.829,1,0.0424,0.98,0.923,0.11,0.0597,72.496
133,The Explorer,02CXPIbxZQD8utqIQBQ59A,0.326,0.115,5,-22.744,1,0.0359,0.244,0.806,0.335,0.074,119.926
134,Sunflower Sunset,3vPoUXeqlDaqHUx38pe7tb,0.297,0.0641,5,-24.528,0,0.0376,0.878,0.887,0.104,0.086,181.629
135,Lapis Lazuli,0K4Rz4toClO0a6zcUwWgMi,0.0654,0.0723,2,-21.859,1,0.0375,0.978,0.919,0.082,0.0374,65.818
136,Petrichor,22KKy6ftT0i4nyGNCbwc1B,0.319,0.122,4,-16.69,1,0.0373,0.937,0.905,0.167,0.214,70.263
137,Humilis Cicer,1sYKMOqw4fgn8jlHrlodmU,0.0965,0.0164,11,-33.579,1,0.0395,0.993,0.949,0.122,0.14,88.562
138,Hiraeth,5DNpEwASbbGXz9wbr0ex6v,0.0926,0.00624,7,-33.736,0,0.0394,0.989,0.867,0.106,0.0646,73.61
139,Lyrebird,72mDETn3Ba8yVewAcqnlqQ,0.232,0.00449,1,-34.69,0,0.0375,0.994,0.852,0.0705,0.0988,73.356
140,Marmoris,3DEJFS5pJMjFr2zG24oDHt,0.165,0.047,10,-28.561,1,0.0394,0.975,0.831,0.0642,0.0659,82.178
141,Dormiveglia,59wYGLIGo4rMqIXcteuFd2,0.16,0.00759,3,-34.181,1,0.0417,0.976,0.873,0.112,0.0555,67.026
142,Epilogue,6y0lVyrMuMfpOLBBItogIT,0.421,0.126,10,-18.788,1,0.032,0.981,0.937,0.108,0.0658,135.941
143,Yamuna,3kzMuziVFP7PTOry77H9W7,0.217,0.0216,2,-29.724,1,0.0364,0.918,0.933,0.099,0.0476,83.03
144,Padjelanta,5N5jZgY2X3sfj3HUSjg1Ic,0.222,0.023,11,-28.302,1,0.0396,0.982,0.857,0.0871,0.0379,67.266
145,Vaggvisa,2swOksshgCYLGAypm1fh1v,0.41,0.0292,8,-28.891,0,0.0521,0.988,0.916,0.0952,0.131,56.194
146,Leaving Port,4Qaa8G7prYX6W6XHGq0OIw,0.175,0.00786,7,-30.964,1,0.0487,0.975,0.965,0.11,0.0381,79.893
147,Looking Up,6WPhQfpJOY2elhjJHI27H5,0.158,0.0375,5,-28.03,1,0.0371,0.935,0.885,0.102,0.0958,133.01
148,Moments,0UtZUu5j2Ye9QDxWyhReTx,0.121,0.0485,8,-27.125,1,0.0366,0.927,0.945,0.154,0.0688,80.794
149,Wren,2BNIB51vC5Xf4s14N57VTH,0.127,0.0815,9,-21.016,1,0.0401,0.971,0.956,0.105,0.0535,75.115
150,If.,29QCZzX5VWwuzF4fLKFYTj,0.423,0.0931,0,-19.98,1,0.0349,0.983,0.899,0.0888,0.036,105.927
151,Existence,4NXePPSrZCdPxNhxVID0jk,0.231,0.0135,5,-31.826,0,0.0388,0.978,0.841,0.0957,0.0518,71.398
152,Nefelibata,07MRGolhqppoqEWDV5aZhJ,0.231,0.0212,2,-31.979,1,0.0389,0.989,0.865,0.105,0.0931,69.689
