setnumber,Title,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
42,Weekend Friend,2d3QlXE6FXFDeodiS66yjM,0.409,0.594,1,-9.725,1,0.031,0.032,0.0391,0.0904,0.212,110.187
43,Balenciaga,51iyfMmU6ZhBpHV9mzrpGK,0.361,0.742,0,-5.792,1,0.0358,0.437,0.000168,0.141,0.336,78.736
44,It's Still Cool If You Don't,1WfnPoIGJ4ea2O8JlbGQkp,0.597,0.655,9,-6.188,1,0.0299,0.00473,5.15e-05,0.607,0.36,121.06
45,Jealous,1aXV8GrmQLvgoFtBPERP7E,0.474,0.921,9,-10.431,0,0.0457,0.00491,0.85,0.476,0.696,93.01
46,out 4 a breather,4LSxhWoG9I6SQFMkd6X031,0.68,0.529,5,-7.139,1,0.0285,0.331,0.0146,0.137,0.69,127.024
47,Long Lost,3UogKIjMzKOTRN1VyuBZFP,0.4,0.61,2,-4.542,1,0.0307,0.374,0.0601,0.167,0.289,101.94
48,Sunlight,65eQZ65gCurZX0SXTfeBnc,0.398,0.739,2,-6.763,1,0.0318,9.52e-06,0.437,0.117,0.529,76.982
49,Where'd All the Time Go?,0UV5zxRMz6AO4ZwUOZNIKI,0.454,0.82,2,-4.193,1,0.0567,0.132,0.000969,0.115,0.575,166.303
50,The Bottom of It,6tZetCGfhxPh5ZIKCGmaKq,0.631,0.625,0,-10.73,1,0.0374,0.134,0.0196,0.117,0.305,155.987
51,Bad Dream Baby,4S7misxIYuUVypO0NwDwuW,0.654,0.717,4,-6.564,1,0.0416,0.089,0.00148,0.0596,0.961,159.963
52,Crash My Car,0X5mtNbqxbiTYkwj0CQc2f,0.244,0.645,5,-5.863,1,0.0456,0.00178,0.00574,0.301,0.529,183.577
53,Marigold,0xtRShSDM9MNsaARH6hJkF,0.788,0.533,4,-8.81,1,0.0573,0.119,1.29e-05,0.212,0.633,131.047
54,big fat mouth,0ZiGRciYMWrDvCPNM0T21o,0.605,0.827,2,-5.15,1,0.0454,0.0678,7.62e-06,0.182,0.858,128.023
55,Canary Islands,7MuU7UbVaKyu4HkHBoHwrD,0.577,0.683,1,-7.699,1,0.0523,0.028,0.00329,0.156,0.728,115.058
56,Mine Forever,6fGNYNyM6PL9qE6kkFaW49,0.569,0.76,0,-5.507,1,0.0294,0.317,0.29,0.274,0.393,122.972
57,baseball,5lO1htX1UPjwyItDLurhR5,0.602,0.915,9,-3.62,1,0.0541,0.0034,0.0,0.0967,0.581,111.512
58,Hey Michael,7sUTbNjYpJkUhICiLEoYdf,0.759,0.636,4,-6.387,1,0.0473,0.0386,0.000117,0.643,0.921,120.019
59,Your Life Your Time,1HWkMkgqKMLqsAPRh0KNmE,0.532,0.815,11,-5.95,1,0.0321,0.000292,0.0191,0.201,0.868,159.034
60,From These Heights,74IoFNuC2nDDFkrt4MAgpS,0.757,0.902,4,-4.111,1,0.0309,0.00963,8.8e-06,0.641,0.766,125.022
61,Hands Down,0dqJjKKxuKD5Dt3QH2n4CG,0.426,0.634,4,-7.116,1,0.0341,0.404,0.00356,0.222,0.284,98.925
62,On Our Own,6tnedmxMVEHzPJfWucWzHo,0.705,0.692,9,-7.271,1,0.0303,0.00149,0.000193,0.137,0.772,125.933
63,I Think I Like When It Rains,5S5u0EWtlblH00iTNExZ6X,0.622,0.471,9,-7.105,1,0.0277,0.0448,0.0,0.0957,0.278,124.455
64,How It Feels,01oxWSLxPWbyTEjPJVb6wO,0.951,0.336,10,-4.599,1,0.142,0.552,0.000219,0.123,0.476,105.055
65,On The 5,3jz7ycF3AlGpJ1EDgxqK5G,0.556,0.602,11,-5.757,0,0.0299,0.666,5.94e-05,0.104,0.402,119.919
66,Hell N Back,3NRql0A1Ef4RCvT473iqgD,0.584,0.684,10,-4.314,0,0.567,0.312,9.05e-05,0.112,0.72,210.164
67,Sunday Soda,2InU9MJk7m0RkNqBIFtP71,0.75,0.377,7,-10.317,1,0.0289,0.572,0.0163,0.151,0.479,110.014
68,circle the drain,2drtd6SptpMJ1KylMQ7mrE,0.482,0.79,9,-5.221,1,0.038,0.303,0.00028,0.1,0.47,169.064
69,Astrovan,14e46mURUUwB3i2vTe1gFz,0.548,0.444,3,-9.4,1,0.0384,0.866,0.0,0.134,0.62,169.917
70,Begin Again,2p7YemMTF5HRnAeL139VxD,0.494,0.791,7,-5.371,1,0.0376,0.0234,0.0159,0.582,0.58,94.96
71,Hold Me Down,2e62x0Mhv46Zx1ph0W4B3d,0.499,0.948,2,-4.732,1,0.0652,0.0163,0.0,0.0933,0.832,156.047
72,Seventeen,4gsR34XSIE2fUY4odwZqym,0.612,0.725,7,-5.602,1,0.0416,0.305,0.0784,0.0548,0.333,146.008
73,Sprite,3D3OHfOAquHu006w1ovJpX,0.563,0.691,2,-8.006,1,0.0357,0.0129,0.000404,0.0744,0.425,157.034
74,Stargazing,0VF7YLIxSQKyNiFL3X6MmN,0.512,0.483,0,-7.798,1,0.0298,0.00304,0.0011,0.12,0.367,160.009
75,Something,3CzfTl1RSsQ6jnxKZmsJMe,0.817,0.661,0,-4.835,0,0.102,0.0668,3.25e-06,0.162,0.945,139.994
76,its alright :),0ITjrJTxJWUVqthwUIOKPZ,0.617,0.789,3,-4.956,1,0.223,0.0972,0.0,0.243,0.819,158.052
77,Valentine,1RcGoniZzjY3oOatGifYK1,0.488,0.623,0,-4.873,1,0.0317,0.000713,0.0,0.131,0.171,129.874
78,Adult,7aPVj4na1QheevNbrv5uwC,0.761,0.419,3,-10.104,1,0.277,0.548,8.69e-06,0.0853,0.567,139.483
79,This Must Be The Place,6PuoZT4kgw5DrUEdnQ6e01,0.886,0.371,5,-10.542,1,0.0465,0.349,0.00138,0.0985,0.928,115.026
80,Oysters In My Pocket,2B664ulJSVBd6B8SAY3Wux,0.598,0.924,6,-4.974,0,0.0623,0.0205,0.799,0.17,0.611,168.017
81,Bitter,2DkZisoN9h1dLa8Sn5sx0n,0.203,0.715,9,-5.485,1,0.0494,0.0487,0.00082,0.051,0.327,78.554
82,Sometimes,7oJmIBxEAYjfkS7lhZ7M1S,0.445,0.563,7,-8.904,1,0.0315,0.105,0.000271,0.179,0.204,94.978
