setnumber,Title,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
61,French Press,77RHNGjtLP4UlIb7FW1uOu,0.398,0.915,2,-5.573,1,0.0539,0.0412,0.0582,0.345,0.721,81.116
62,The Spins,51pshtuYkgUQnt5huMPbKL,0.794,0.766,9,-3.894,0,0.0377,0.0135,0.0,0.0785,0.55,127.007
63,Fire Flower,2zgpMaaXfVJqUJoMbjmfH2,0.612,0.511,3,-11.852,0,0.0283,0.384,0.121,0.42,0.333,101.998
64,Some Sunsick Day,7kXJUbAAPx2Bc4tKASpV5T,0.486,0.632,1,-9.545,1,0.0302,0.427,0.748,0.0879,0.51,150.106
65,Stoned,3U1REmftivaCjTNhD8F9JK,0.621,0.454,5,-8.907,1,0.0232,0.303,0.372,0.112,0.313,97.878
66,Never Going Home,4iq4RFWmQc3zFgBgyrpahF,0.416,0.779,2,-5.647,1,0.0308,0.0713,0.73,0.0658,0.296,161.89
67,One Another,5gC8P6NwgqxcTYnwml5q5j,0.82,0.579,5,-9.601,1,0.0279,0.196,0.184,0.113,0.847,104.93
68,Petals,3Z6HMD0zTxTUqrmh9ZoIib,0.822,0.706,0,-6.472,1,0.0387,0.193,0.00167,0.129,0.896,128.707
69,It's Alright,0ZAdCDeysyoh5BOpuSGKy3,0.584,0.621,11,-9.863,1,0.0251,0.0221,0.0753,0.113,0.694,110.317
70,Days,6113aOfHIC0vbZVDZ6PpRV,0.586,0.721,2,-7.743,1,0.0289,0.369,0.16,0.141,0.657,84.987
71,All I Need,4K6e6JiR1KFohWedXSnvob,0.663,0.786,9,-5.325,1,0.0353,0.212,1.96e-06,0.0957,0.319,145.977
72,My Old Man,4ewRM5SP4YhmlfKhi5uSjS,0.658,0.575,1,-11.493,1,0.0333,0.677,0.286,0.0985,0.83,149.275
73,I’ll Be Loving You,00XrSeoUJusUuWvqd08lyF,0.443,0.876,10,-4.588,1,0.0499,0.411,0.0,0.36,0.706,154.588
74,In the Country,0J0UZpA2Ivp4qaXe3QzCrT,0.319,0.61,5,-6.863,1,0.0314,0.195,0.0222,0.38,0.352,139.99
75,Talking Backwards,0ZwlxoHAnvkCRjsOrHAleU,0.408,0.875,5,-6.036,1,0.0301,0.0299,0.823,0.169,0.56,150.782
76,Windows,4gX8uV7Cx0VYsw1nPaL2qC,0.526,0.634,5,-7.805,1,0.0239,0.152,8.41e-05,0.105,0.648,82.652
77,Good Luck,3Ad7e4EdSpnjdLwHVucDyC,0.751,0.764,6,-6.84,1,0.0303,0.00465,0.15,0.101,0.819,109.998
78,That Thing,6IDcZXJXQzIfhkjlvVB3Gp,0.608,0.702,6,-6.66,0,0.0247,0.00698,0.131,0.311,0.28,104.057
79,Out In The Country,1FOAgjh0uXXjNTPTwHxZCT,0.425,0.515,2,-10.005,1,0.037,0.682,0.0534,0.105,0.814,93.174
80,Warned You,3GahMRXI3rL2JVeSLZBRnF,0.535,0.209,6,-16.402,1,0.0257,0.668,0.14,0.129,0.515,137.889
