setnumber,Title,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
42,When Am I Gonna Lose You,5wCVLW9qMtIY9IkBeyYnh6,0.452,0.834,11,-4.657,1,0.0967,0.0417,0.00036,0.119,0.514,142.088
43,Fill in the Blank,0SVvyfRMFMRJzc0L2odX20,0.339,0.829,9,-7.239,1,0.058,0.00737,1.26e-05,0.0596,0.5,162.794
44,Harmony Hall,39exKIvycQDgs4T6uXdyu0,0.653,0.76,11,-6.086,1,0.0479,0.475,0.000129,0.0917,0.6,98.008
45,I Was A Fool,4vRf8lasPrZOytGizPT06B,0.555,0.795,0,-5.364,1,0.0344,0.156,3.2e-05,0.345,0.553,123.036
46,Super Sad Generation,2yWiiFMjGoNoOxLKbuTlsF,0.782,0.504,1,-7.21,0,0.106,0.21,0.131,0.0982,0.342,77.187
47,Lemon Glow,6NLRMu1qF1kJQnntDNWDmy,0.465,0.818,0,-7.924,1,0.03,0.446,0.976,0.232,0.53,148.427
48,Before Sunrise,4WYdnYz9C7zixJuWcy67FJ,0.47,0.81,2,-3.096,1,0.0365,0.201,0.181,0.135,0.409,110.792
49,Like an Animal,0ltdhwsyIf2THyokCu2t3x,0.622,0.967,4,-4.349,0,0.183,0.00974,0.128,0.0611,0.356,180.127
50,Salad Days,5VdaMUzoQetwxQwtWAd022,0.431,0.771,5,-7.176,1,0.0375,0.0877,0.0214,0.121,0.772,201.002
51,Alaska,4HfLQJtVT1KiX1eVedDyTm,0.847,0.386,9,-10.668,0,0.0507,0.411,0.00176,0.108,0.178,104.001
52,Seventeen,5jZoYp0P8ML7AxkS3tQz3j,0.538,0.774,5,-7.359,1,0.0484,0.0164,0.265,0.0685,0.249,127.107
53,It's Real,3JzzyfG0z8rjXqHL6XXLwt,0.419,0.856,2,-5.443,1,0.0298,0.00928,0.0964,0.124,0.721,152.009
54,Always Like This,73M2Vb5MfZh8iGKudkMtlw,0.659,0.591,1,-6.713,1,0.0313,0.441,0.000861,0.0862,0.707,121.14
55,"I Love You, Honeybear",5jLMFDMUkGpzIgPF2sxWkB,0.189,0.726,7,-6.191,0,0.0511,0.303,0.00352,0.0807,0.322,210.495
56,Yet Again,202QyrB6Q3Kimsr7KqJut3,0.472,0.875,4,-5.024,0,0.0446,0.00345,0.00576,0.128,0.461,136.064
57,Tieduprightnow,66tkDkPsznE5zIHNt4QkXB,0.863,0.533,5,-7.986,0,0.0484,0.291,0.00126,0.0794,0.738,102.025
58,Youth,1LPGwuFgIzbJoShfDdw7MY,0.648,0.718,9,-7.765,0,0.0298,0.129,0.00156,0.112,0.785,96.017
59,Starstruck - Single Version,61WB7JcbfXjDpt5WLM2ymI,0.608,0.759,11,-7.246,0,0.034,0.0569,0.302,0.169,0.861,124.504
60,In a River,5eum0L07wuKd7Agse5Lgy1,0.466,0.437,7,-9.486,1,0.0346,0.39,0.00198,0.225,0.418,79.151
61,Shut Up Kiss Me,3EEr6l5PYelwkrvvKX7N0X,0.375,0.63,7,-5.131,1,0.0453,0.0552,0.0,0.107,0.349,115.728
62,Slip Away,13yxz52EwElyue9PLrqcZY,0.603,0.509,1,-6.824,1,0.0311,0.374,2.91e-05,0.0627,0.572,136.592
63,Your Dog,3BpUZB0tw4zNmG3Iw1mclL,0.652,0.669,11,-7.797,0,0.0262,0.122,0.00039,0.169,0.769,115.047
64,Death with Dignity,73uJybGAhwGRD9MZYrOmTY,0.514,0.16,4,-21.04,1,0.0383,0.986,0.0176,0.113,0.395,169.898
65,Rusty,2YoG7i7RvS99okCYl6UZlV,0.441,0.661,7,-9.789,1,0.0353,0.0331,0.0262,0.0897,0.375,84.985
66,Cupid,1uX5Bgb5iGWUFcPfVMJx0l,0.465,0.724,0,-4.848,1,0.0495,0.0544,0.183,0.0743,0.408,108.119
67,Heavyweight Champion of the Year,7Gwa1y90Qsjr5r2utO3QU0,0.649,0.269,6,-8.629,1,0.0531,0.781,0.00266,0.0801,0.416,179.987
68,The Less I Know The Better,6K4t31amVTZDgR3sKmwUJJ,0.64,0.74,4,-4.083,1,0.0284,0.0115,0.00678,0.167,0.785,116.879
69,Pretty Pimpin,47cNDW1xyM03mT2kseO41a,0.566,0.663,8,-9.068,1,0.0278,0.0945,0.294,0.0915,0.762,91.108
70,No Reptiles,1SN1gifVAKecU85lZggS8k,0.631,0.515,5,-9.038,1,0.0245,0.0339,0.00124,0.116,0.381,154.935
71,I Want You,7K5OAzU0bM4pewLC24G2Zn,0.556,0.779,1,-6.796,1,0.0325,0.00866,0.0142,0.123,0.49,133.011
72,22 (OVER S∞∞N),3EYj5rxRbNM3nijF9dOtry,0.323,0.112,1,-15.767,1,0.0351,0.972,0.106,0.0935,0.0996,86.564
73,Somewhere Somehow,07w28JF0iYZsJREgD3906I,0.518,0.813,4,-6.283,1,0.0318,0.486,0.755,0.168,0.601,116.009
74,Wakin On A Pretty Day,4cCoZML1dPIQxNjOwDmJGf,0.38,0.781,11,-8.162,1,0.0341,0.0472,0.749,0.265,0.553,101.7
75,The Look,6zfczP87XO2SxWlQtnjFNa,0.638,0.535,9,-7.792,0,0.0415,0.623,0.0391,0.0837,0.504,84.947
76,I Don't Wanna Be Funny Anymore,7fmqJC1yi3tyys0l72F9Ya,0.596,0.769,8,-8.033,1,0.0368,0.126,0.924,0.221,0.334,134.887
77,"Archie, Marry Me",5HLes17mwCwKt81mi0Tk35,0.27,0.83,7,-4.592,1,0.0741,0.00956,0.434,0.142,0.205,117.314
78,Withorwithout,1Avnd5xLg7HmaNofmYk7RQ,0.803,0.662,0,-8.073,1,0.0308,0.642,0.901,0.151,0.814,105.012
79,Chamber Of Reflection,7H7NyZ3G075GqPx2evsfeb,0.538,0.557,11,-8.678,1,0.0914,0.262,0.914,0.102,0.506,131.03
80,The High Road,5cwN1htZyoWqZCc33f3RfE,0.61,0.638,0,-6.574,1,0.0238,0.0672,6.59e-06,0.283,0.603,79.955
