setnumber,Title,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
51,Revolution Is My Name,6LhUsJiXAuxoalUz01evh0,0.243,0.988,8,-3.485,1,0.197,6.17e-05,0.12,0.341,0.277,89.905
52,The End of Heartache,2nUy0ifVE7UwtOK4rugFsP,0.469,0.976,0,-3.569,0,0.111,0.000287,0.217,0.0636,0.222,124.001
53,In the Name of Tragedy,1DhCdQMyNLklKGxBheRFxL,0.449,0.994,8,-4.836,1,0.0824,0.000106,2.13e-06,0.102,0.447,149.91
54,Flying Whales,6SJ2LK3yMdGzC4AEcXJZo4,0.267,0.924,7,-3.755,0,0.0818,0.000237,0.0362,0.19,0.209,95.431
55,Save Me,6md1gc3K7hCNE45Dx0IVeg,0.486,0.944,7,-3.924,1,0.0552,5.25e-05,0.00931,0.103,0.573,108.799
56,Sonne,4w3R0GZ2rScJMKlgPJzHRq,0.51,0.917,4,-4.806,0,0.0854,0.0054,0.000133,0.396,0.313,75.098
57,Dig,7vrLphPq4yjaX7jiDdd2Nc,0.623,0.983,11,-3.548,0,0.151,9.62e-05,0.0617,0.261,0.271,134.975
58,Redneck Stomp,3wiT4tcjKk4jAqrfDahS6W,0.245,0.861,2,-8.728,1,0.0415,0.000256,0.871,0.216,0.483,91.056
59,Blood and Thunder,3jagGO7eHHuaD53ibehkux,0.364,0.935,2,-6.548,1,0.0724,8.58e-06,0.729,0.0317,0.478,92.717
60,Clouds Over California,21WIpZXepY9HA7NDwYiNaM,0.459,0.966,2,-3.985,1,0.0758,9.11e-05,0.017,0.217,0.376,175.069
