setnumber,Title,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
43,Where The Rocks Are,0XzVFPCmBmQuNjshP49T1R,0.547,0.392,3,-11.425,1,0.028,0.552,0.416,0.107,0.214,131.969
44,Slipping Away,07AbRgKmb5KfppwtZbZqDI,0.693,0.547,11,-9.02,0,0.041,0.42,0.141,0.102,0.774,77.968
45,Ride,7fyVBKYJYMP42nNr9RFTAT,0.757,0.393,5,-7.942,1,0.212,0.788,0.000986,0.0501,0.715,77.985
46,Magia,4jMHWmtD14blSqbRhq2gjp,0.574,0.503,2,-9.919,1,0.0492,0.292,0.0269,0.0962,0.291,171.996
47,When Will I Learn,4fhDUKvSmbTtK4yrwV29Q2,0.671,0.399,1,-11.571,0,0.0287,0.842,0.305,0.117,0.187,90.012
48,Love and Hate in a Different Time,5FzrXX7WuiRpKSVVzUtIiB,0.785,0.363,0,-9.02,1,0.0434,0.564,0.452,0.0683,0.604,120.114
49,Yours,0gmStTUTuiU807EB4KafOX,0.67,0.707,11,-9.726,0,0.0358,0.714,0.065,0.0634,0.799,89.008
50,interested,1Ubu0Ux7X3QpsMUYIt3HFT,0.833,0.288,8,-11.599,1,0.0783,0.861,0.000155,0.138,0.23,126.002
51,Crust,3KsS9NkC5ZlPAIWpGoL5Sx,0.676,0.408,9,-7.937,1,0.0811,0.576,0.867,0.201,0.226,106.515
52,Queen of Paisley,2YwDDVHflNhUKgu70WR7OH,0.662,0.253,10,-9.975,0,0.0685,0.788,0.00145,0.144,0.333,74.029
53,Jazz Club After Hours,0nPoWlU7nIz74B6px39NMz,0.724,0.681,9,-10.32,0,0.0378,0.0635,0.938,0.329,0.439,119.012
54,dreamin',4PlzJVdaRYC9Fg2AqlOxer,0.831,0.419,1,-7.381,0,0.44,0.359,0.00228,0.0959,0.339,84.983
55,Crazy,4P5tPq60W4LLYcoXLgWlYx,0.672,0.503,2,-5.141,1,0.0464,0.265,0.000321,0.204,0.465,60.496
56,walk but in a garden,0p1oF94MG2dOCbMSDsGMDj,0.832,0.351,8,-12.499,0,0.0814,0.832,0.939,0.111,0.406,79.99
57,Garfield's Starfield,0sCyvGDXenmkGZdcwdamQl,0.848,0.447,1,-7.587,1,0.383,0.17,8.76e-06,0.0856,0.863,155.952
58,Fleur Blanche,0vpxHngtbm6hrdQZHsmOMb,0.783,0.402,8,-9.56,1,0.119,0.0121,0.896,0.168,0.613,83.003
59,No Trouble,2cd4QBg7XpGuSxq0yVHK2j,0.527,0.354,7,-14.037,1,0.0359,0.509,0.752,0.0937,0.242,89.98
60,Sleep Away,0yI8QQG8rKIYMMdIUJsllk,0.616,0.204,0,-16.436,1,0.0509,0.83,0.753,0.333,0.471,69.97
61,But There's Still The Moon,37DJAHf9kl40AIoHI9Fnsn,0.661,0.361,8,-11.916,1,0.0302,0.336,0.012,0.117,0.266,125.851
62,peppermint,1YjEwY8FrctMA4MX0RkdRx,0.564,0.379,4,-7.732,1,0.0391,0.895,0.257,0.0874,0.564,104.912
63,Wish I Was Better,1kAkUHFb7ryeVkVSRD6Nkj,0.732,0.304,0,-13.086,0,0.111,0.747,6.13e-05,0.143,0.185,139.965
64,Sun is going down,3DN0yq0VaZgiANOyTrWnUP,0.497,0.266,7,-12.67,1,0.0258,0.861,0.263,0.0989,0.149,94.694
65,I Leave Again,4aNNFLoRfSOMHeYQXidsXL,0.724,0.476,2,-13.832,1,0.0555,0.465,0.0451,0.0964,0.11,124.006
66,Lost Cause,4191RXFPa7Ge9XkA4cWlna,0.526,0.334,10,-8.491,0,0.251,0.702,0.00782,0.0586,0.522,74.966
67,Get You The Moon (feat. Snøw),4ZLzoOkj0MPWrTLvooIuaa,0.498,0.235,1,-16.541,0,0.188,0.72,0.0,0.144,0.0895,118.917
68,Larabar,5wNVNjLNMX0jhefWFOqgT2,0.491,0.318,0,-10.057,0,0.0978,0.894,4.96e-05,0.14,0.152,73.354
69,"Simple, Sweet, and Smiling",2uKrEaRWif9zGGZpwtkAfh,0.599,0.749,8,-8.038,1,0.0855,0.701,0.103,0.385,0.413,174.073
70,everything's worth it,01N0x8m4P4SUren7NBYxQl,0.853,0.396,8,-10.39,0,0.0409,0.4,0.23,0.104,0.72,97.002
