setnumber,Title,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
42,Dog Days Are Over,6dux5viG3Ku3IefPx3gFNT,0.501,0.809,7,-5.264,1,0.0938,0.0338,0.00602,0.119,0.258,149.964
43,Buzzcut Season,51QEyJI5M7uyd8DOh9tqQY,0.733,0.62,1,-10.525,1,0.075,0.606,0.305,0.117,0.247,111.039
44,Left Hand Free,4iEOVEULZRvmzYSZY2ViKN,0.697,0.877,3,-4.465,1,0.0462,0.462,0.00943,0.083,0.802,101.99
45,Anna Sun,0B1ir19jaWI1KNDbWbXwEZ,0.473,0.861,10,-6.549,1,0.0543,0.00212,0.0,0.214,0.308,139.976
46,Guru,5M7IGym8CgSVOMNvDAGheL,0.76,0.674,3,-6.425,1,0.0411,0.231,0.0027,0.0728,0.797,140.022
47,Doses & Mimosas,44CZRkOxv7UItaAUmh8PgN,0.775,0.655,5,-7.333,1,0.102,0.114,0.00016,0.035,0.346,114.503
48,Rivers and Roads,3nzXs8ynjIwQvmxjogvCYx,0.501,0.178,0,-9.764,1,0.0343,0.697,5.33e-05,0.0761,0.18,131.141
49,Alaska,4HfLQJtVT1KiX1eVedDyTm,0.847,0.386,9,-10.668,0,0.0507,0.411,0.00176,0.108,0.178,104.001
50,American Teen,16mOynxbHDGdGWKErK5LO5,0.658,0.623,0,-6.934,1,0.0398,0.0683,0.0,0.321,0.207,100.436
51,Sleeping With A Friend,0K1KOCeJBj3lpDYxEX9qP2,0.582,0.882,2,-4.256,1,0.0355,0.00189,1.03e-05,0.32,0.507,107.034
52,"Archie, Marry Me",5HLes17mwCwKt81mi0Tk35,0.27,0.83,7,-4.592,1,0.0741,0.00956,0.434,0.142,0.205,117.314
53,Cecilia And The Satellite,1MSM3Fo2fvnwVqMcz8Jhjq,0.381,0.844,5,-7.123,1,0.144,0.0131,0.0,0.318,0.239,194.0
54,Reflections,2PtBhfoPZ6VYtXkrE5FrCH,0.683,0.675,2,-5.461,1,0.0292,0.0223,0.0187,0.101,0.6,111.008
55,T-Shirt Weather,1gR9y60Vr70iUtfC61JIXH,0.422,0.95,4,-4.603,1,0.0661,0.00145,1.1e-05,0.245,0.472,160.02
56,Dog Years,5RRNZFyOi17nTh2bPEKPtp,0.644,0.561,9,-7.118,1,0.0318,0.234,0.00359,0.104,0.0615,95.014
57,Take a Walk,4Sfa7hdVkqlM8UW5LsSY3F,0.566,0.755,11,-5.526,1,0.0368,0.0338,0.0,0.315,0.445,101.006
58,The Wire,6golelYKuy85o3u0cxIxFK,0.547,0.635,2,-5.569,1,0.137,0.0127,5.01e-06,0.0585,0.525,113.678
59,Black Sheep - Brie Larson Vocal Version,60TThBDrPpek5k520l0W0L,0.462,0.599,11,-5.735,0,0.0375,0.000278,0.000441,0.0909,0.173,123.938
60,Die Young,1BRwuvjhkgezmv1gcI6lT6,0.696,0.544,8,-6.419,1,0.0335,0.372,0.00438,0.104,0.418,101.974
61,Put a Light On,4ZFHITy0bAeZ3oFfvR0HaI,0.688,0.771,1,-4.463,1,0.0291,0.056,0.000106,0.0561,0.481,100.01
62,still feel.,48XkVAagIoQHCsOlJtXUd5,0.779,0.516,10,-6.467,0,0.0521,0.148,0.0,0.0492,0.715,120.026
63,Dancing On Glass,0aersVHlGGXcHeRvHtuaSt,0.564,0.945,1,-4.705,1,0.0493,0.0189,0.0,0.359,0.399,101.003
64,Narcissist (feat. The 1975),4qjLvvBh5ZeKEPyShKRf06,0.543,0.682,3,-5.81,1,0.113,0.218,1.53e-06,0.085,0.424,179.969
65,Swim,20PISOo4VbLz4yFH78Zv5R,0.594,0.774,5,-4.427,1,0.0387,0.0229,0.0,0.118,0.621,105.009
66,Inside Out,7qCZgvV98j6RjUULW1s1it,0.621,0.62,0,-4.721,1,0.0293,0.459,0.162,0.0771,0.515,176.016
67,Drive,2kJqNHHGOzLNahukdvlDWN,0.657,0.456,9,-8.351,1,0.0961,0.705,8.84e-06,0.084,0.381,141.735
68,Feeling Ok,0pufbBQTb9Voh9ZtpCpYLH,0.438,0.913,9,-3.438,1,0.0558,0.000142,0.00393,0.145,0.21,118.963
69,Bedroom,3LH6EfPCeySeuymuK2gWAO,0.692,0.452,6,-8.18,1,0.116,0.0358,0.0,0.157,0.623,184.876
70,What You Know,3UjtIALeg72qmJiKPWBvM3,0.561,0.741,6,-4.239,0,0.0419,0.000715,1.4e-05,0.0822,0.776,139.001
71,The Sound,316r1KLN0bcmpr7TZcMCXT,0.646,0.938,0,-4.735,1,0.0754,0.0875,6.52e-06,0.447,0.545,120.708
72,Sweet Creature,5kRPPEWFJIMox5qIkQkiz5,0.427,0.262,7,-8.541,1,0.0276,0.746,0.0,0.068,0.228,104.085
73,Breezeblocks,3n69hLUdIsSa1WlRmjMZlW,0.616,0.656,5,-7.298,1,0.0344,0.096,0.000879,0.205,0.286,150.071
74,Cold War,6DwiGVCgXGREeCyJZtX7S1,0.654,0.47,1,-10.383,0,0.0586,0.274,0.249,0.103,0.462,77.083
75,My Type,2Iq6HhIquO7JKr0KfTNLzU,0.595,0.896,10,-2.951,1,0.047,0.0641,5.82e-05,0.0748,0.567,118.001
76,Green Light,6ie2Bw3xLj2JcGowOlcMhb,0.594,0.721,2,-7.812,1,0.0957,0.0209,8.55e-06,0.0879,0.253,128.942
77,Elevate,0pBLfQ5JBjh12H6DGZjMwM,0.541,0.982,2,-4.908,1,0.106,0.00767,0.000809,0.291,0.723,104.035
78,Sweater Weather,2QjOHCTQ1Jl3zawyYOpxh6,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053
79,Painting (Masterpiece),4kK14radw0XfwxJDPt9tnP,0.726,0.861,6,-5.167,1,0.0695,0.277,4.12e-06,0.0534,0.711,91.966
