setnumber,Title,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
146,Stream Of Somnolence,2J3PRFCSCcuyHY4Dfi4hbh,0.0659,0.00749,10,-36.396,1,0.0487,0.986,0.777,0.111,0.0496,69.792
147,Waiting,5C82nGiLNRRgAjfMH1pNC3,0.145,0.00226,5,-38.605,1,0.0499,0.967,0.861,0.101,0.0491,69.699
148,Possibilities,0hlIjPXb7edJXEa9DwErNc,0.208,0.0407,5,-28.786,1,0.0341,0.748,0.816,0.112,0.0409,67.418
149,Convince Me,2Voua6X82CCcgADavNaBwo,0.177,0.0032,2,-37.795,1,0.0472,0.973,0.913,0.106,0.125,69.613
150,embrace,0gRNSWEe6X27ggYGdqDT2r,0.134,0.00134,0,-46.847,1,0.0409,0.985,0.841,0.107,0.097,66.84
151,This Space,6127NAkQKvpHxsQ7QS3bsm,0.0749,0.00598,8,-30.745,0,0.0369,0.978,0.895,0.109,0.0373,69.52
152,Supernova,5KBswDWzbvbe6o0cyQA788,0.191,0.00188,5,-30.14,1,0.037,0.968,0.928,0.111,0.0281,68.899
153,Compassion,6nnm67RIWF9sSl0mGY3PHM,0.199,0.00384,5,-35.503,1,0.0368,0.992,0.888,0.0947,0.0384,65.216
154,Volare,0eLjghxjAToU8mKhUqx4LX,0.251,0.00258,6,-38.39,1,0.0387,0.994,0.917,0.114,0.158,67.928
155,My Horizon,0IeAKzoK78YpLGWn8wCQV8,0.124,0.00992,5,-30.695,1,0.0509,0.989,0.962,0.115,0.0392,70.972
156,The Other Side,7MRwNia7W4TCMUq1X8JbAU,0.215,0.0111,2,-32.041,0,0.039,0.995,0.976,0.102,0.0371,68.243
157,Víðsýni,00Q952UnckMdqLHYn7duKD,0.0912,0.00251,5,-35.097,1,0.0377,0.98,0.929,0.0785,0.0933,73.743
158,Versuchen,5dhj9EMLIeq5R1zEo3PSni,0.12,0.0082,0,-34.09,1,0.0396,0.973,0.897,0.111,0.0615,77.165
159,Večeras,7aYv33i1kUIlBcTMJPUzFm,0.154,0.00356,5,-36.026,1,0.0421,0.984,0.801,0.0981,0.0634,70.616
160,Stillness,6cn3ydXeMViI9FKbvU5yC6,0.224,0.00318,1,-42.013,1,0.0479,0.995,0.879,0.113,0.0561,68.452
161,Simien,3tf0epgGh6Zbh2skKajYjw,0.0602,0.00961,7,-34.583,1,0.0498,0.923,0.989,0.0922,0.0942,64.154
162,Glowing Aura,54JHkuhxp9S1DRxPpsmzfc,0.174,0.0204,0,-34.236,1,0.0406,0.959,0.818,0.1,0.0707,73.65
163,Rivers,5ymF1YOLVmBCuu4sl7lgNF,0.121,0.0647,5,-28.329,1,0.0434,0.989,0.957,0.0902,0.0304,73.271
164,Trust the Universe,4P7LF3ktiDORMF1coYTf66,0.173,0.00826,7,-32.053,1,0.0369,0.993,0.902,0.0904,0.115,72.312
165,Deep Down,0reoP6d2gauomTnn8eEF3H,0.224,0.0613,6,-24.922,1,0.0762,0.988,0.935,0.094,0.0256,133.552
166,Will you be there when I wake up,0MrDqmqbP0xS9sGedtiuAC,0.187,0.0911,0,-28.802,1,0.0489,0.944,0.921,0.104,0.359,66.282
167,On Plateau,5SpQc9ByjLPrycqSBdPRKU,0.0964,0.0488,2,-26.338,1,0.0471,0.957,0.822,0.1,0.063,73.73
168,Dark Blue,2BTJLOrqvYeLLeEub0IDJx,0.157,0.0324,0,-33.835,1,0.037,0.893,0.968,0.0911,0.0375,142.491
169,Flashback,37VNAvc9lZC70FcViKcI6f,0.152,0.00379,8,-32.988,0,0.036,0.955,0.865,0.111,0.038,72.597
170,Rebirth,2KCD0Kx46ftF8quaA1I0cP,0.241,0.043,8,-24.347,1,0.0399,0.966,0.874,0.108,0.0711,68.391
171,Stillness Speaks,5TuStnAtvEWm0l9WzQZX41,0.202,0.0515,5,-28.144,1,0.0381,0.888,0.866,0.102,0.0391,74.052
172,Peace Of Mind,4v8uzYnHfHI4ppZLTqouhp,0.129,0.0204,0,-30.283,1,0.0456,0.962,0.943,0.097,0.0468,82.747
173,The Gift,1GF0zNrSjuQiw2Y16cYqnW,0.0688,0.0403,0,-27.547,1,0.0622,0.956,0.798,0.123,0.251,73.226
174,It Matters,0oCxeVzo0X6D0MIgB3c6Bj,0.181,0.0202,9,-31.597,1,0.0409,0.979,0.961,0.0786,0.0368,72.071
175,Beneath Your Beauty,3FzzyU60e8a8TZrRn7fv6X,0.176,0.03,11,-34.014,1,0.0351,0.954,0.82,0.0989,0.0845,74.37
176,Deep Eyes,3HBzTLiE1KmE0jcxZaYmVe,0.161,0.0589,6,-27.08,1,0.0461,0.973,0.918,0.133,0.038,77.531
177,Final Feliz,27LnREBusAgOoIreyVaOgL,0.101,0.0509,2,-32.831,1,0.0399,0.989,0.921,0.0913,0.1,83.025
178,Axis Of Action,45vbUbBDk6o9nNsx7QtoV3,0.242,0.00776,2,-33.809,1,0.038,0.98,0.708,0.0944,0.0397,69.826
