setnumber,Title,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
60,Nemesis,1dVSJUkVNi36hr7VKiCWIt,0.535,0.906,6,-3.983,0,0.0774,0.000185,0.0,0.167,0.467,97.968
61,Mayhem,6ubqrTIJwspBSqx8XQHN2K,0.398,0.982,2,-3.979,1,0.178,0.00306,0.0243,0.44,0.401,172.822
62,Imaginary Fire - feat. Greg Puciato,1bqXa1m255ElnYj14xvzll,0.294,0.908,2,-4.997,0,0.0511,1.66e-05,4.83e-05,0.304,0.286,194.131
63,17,31j95fiVw8NUKxgGd8pc6j,0.383,0.716,6,-6.767,1,0.0316,7.85e-06,1.65e-05,0.244,0.341,157.068
64,True Colors,2HjgjqgJ3ePq0rtFAWn3Ew,0.479,0.939,0,-5.693,1,0.0691,0.00118,0.0,0.347,0.345,107.492
65,God Save Us,6Ms2lFZx3OMX2MZzX6GF87,0.467,0.956,1,-4.933,1,0.071,5.08e-06,0.00126,0.538,0.402,100.706
66,Bled for Days,38i5zDVbBEZNxnHGsto6kn,0.617,0.926,10,-4.491,1,0.0509,1.17e-05,0.0971,0.143,0.61,125.018
67,Amerika,33ayEZDfgARpadIdqo87JQ,0.608,0.885,2,-4.296,0,0.0963,0.00258,1.33e-05,0.392,0.518,125.023
68,The Bottom,4vpJYmoqQ2bGkC1IKVWeIG,0.316,0.948,6,-2.06,1,0.108,0.00489,0.0,0.0787,0.539,167.768
69,Stupid Girl,4GPTqTFAkOXNGd5Cy6sTvx,0.431,0.854,0,-4.438,1,0.0627,0.000117,0.0001,0.0955,0.179,138.731
70,Scars That I'm Hiding (feat. Anders Fridén of In Flames),0UOtF2ojhKGYEjvZ28ZA6d,0.492,0.93,2,-3.826,0,0.0396,1.17e-05,0.0,0.307,0.431,126.039
71,Unfuck The World,5wFZTk08YJme74WYjauDzp,0.572,0.838,7,-5.531,0,0.0318,0.00148,0.0122,0.0518,0.512,101.979
72,That Day,7nobjDCjkn6Y8UDQFt2mga,0.538,0.975,5,-4.518,0,0.0668,0.000416,0.0561,0.296,0.588,100.046
73,Do you really wanna know?,0dlKqhMDG7z87ZQsPMqZ5J,0.494,0.937,0,-5.034,1,0.178,3.88e-05,0.00227,0.124,0.225,91.511
74,Let The Dark Do The Rest,7aZsMvEdZBsZHUG3OGbPpD,0.119,0.96,9,-2.15,1,0.168,0.0284,0.00234,0.124,0.132,200.91
75,City Lights,62DWljKySnLhIKkfemUYVA,0.4,0.95,11,-4.403,0,0.106,0.000334,0.00331,0.28,0.366,174.904
76,READY TO DIE,0FnsGa4AZ9XlW92BHfz8yg,0.548,0.956,10,-3.571,0,0.0691,8.42e-05,0.000554,0.165,0.457,92.477
77,Soundboy Killa,5LwqDzyg1wpNzJIwTvfIFz,0.6,0.982,5,-4.091,1,0.181,0.000629,1.44e-05,0.0718,0.495,94.973
78,The Truth,2Xh5IlaKkgLQmQkwazgqMh,0.481,0.993,10,-3.368,0,0.106,0.00182,0.00162,0.2,0.171,125.077
79,Trial By Fire,6UsNqIqCC9WIDdg9Xxxv84,0.417,0.95,1,-3.478,1,0.145,2.14e-05,0.493,0.305,0.572,192.118
80,Rapture,1kM2VS4HfIU6gNl1LTOQk0,0.546,0.937,7,-4.247,1,0.0736,3.44e-05,0.00333,0.104,0.389,96.033
81,New Found,3Kl4f3sVKb8iwQ8ZffHim6,0.265,0.878,7,-5.257,0,0.0631,5.52e-05,0.783,0.0404,0.314,105.134
82,The Shift,4kRDWcWcBlkcQNoWyWSkTg,0.498,0.949,11,-4.367,0,0.0575,0.000324,0.0232,0.0783,0.517,95.027
