setnumber,Title,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
98,The Strangest Thing,7sumQuqsfJOuQERyfDq6FP,0.588,0.784,9,-6.272,1,0.036,0.0518,6.19e-06,0.379,0.319,127.998
99,You're The One - Spotify Singles,0VGgkl6AAAmr6V2jvG98CZ,0.47,0.182,9,-13.444,0,0.11,0.945,0.000562,0.0973,0.13,95.139
100,Sugar,3Tuz3Ec6n03nPTAa5knMm8,0.606,0.696,6,-5.153,1,0.0613,0.122,0.000188,0.157,0.68,121.347
100,Sugar,3Tuz3Ec6n03nPTAa5knMm8,0.606,0.696,6,-5.153,1,0.0613,0.122,0.000188,0.157,0.68,121.347
101,Lady in the Darkest Hour,0vx0HNWpitK8Y5L53ZY1C1,0.673,0.409,0,-8.544,1,0.0373,0.579,0.0222,0.103,0.374,77.016
102,Skinny Love - Spotify Singles,58az7rByzBsG2X9MR5wbv3,0.473,0.537,0,-9.254,1,0.0287,0.334,0.000447,0.124,0.215,75.019
103,Stevie,2VH9zir3JjJNDEECSKgvFd,0.312,0.479,9,-8.485,1,0.0349,0.776,0.537,0.113,0.482,66.184
104,Déjà Vu,29Hg1jaX5ZY5miqr3ScQSn,0.642,0.507,2,-7.301,1,0.0299,0.189,0.00168,0.586,0.583,113.131
105,Fire Escape,5ekucJquBlWaZojC2oNZHU,0.581,0.869,11,-5.533,1,0.0436,0.0131,4.44e-06,0.0801,0.779,112.902
106,All The Good Times,1muz3TRXxuub3ERDZbNvQE,0.595,0.473,4,-8.721,1,0.026,0.37,0.00147,0.0949,0.319,81.004
107,Things will be fine - Bratty Remix,4Af2TwsKHF9Hn10ltZ8xmg,0.589,0.89,0,-6.861,1,0.0449,0.000448,0.403,0.182,0.918,159.995
108,My Mind is a Mess in the Morning,0gsFYbnx6GAQ3YOQlMsR5u,0.385,0.284,1,-10.216,1,0.0331,0.59,0.000257,0.121,0.11,123.854
109,Magenta Mountain,1mTZgUSvyG3I3O9onu3p5V,0.666,0.657,1,-8.726,1,0.0318,0.0317,0.819,0.0981,0.434,92.747
110,Pastlife,48Hjm1Lw1QezP4vKImnR3P,0.556,0.762,8,-4.736,1,0.0284,0.00881,0.37,0.368,0.67,78.464
111,Lonestar,37KGFi7a0KHTjQZIFillyn,0.586,0.568,1,-5.116,1,0.0231,0.0254,0.0064,0.0999,0.554,92.002
112,Dreams,2Au8Kb3fJ4sYsdTwkVnqJW,0.503,0.675,4,-7.374,1,0.0465,0.175,0.000168,0.11,0.254,131.882
