setnumber,Title,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
39,Clementine,5rpxIbX4f1q9ZpiIxGPeSl,0.693,0.596,4,-9.101,1,0.0902,0.761,0.015,0.0983,0.6,148.041
40,That's Life,32q9OuCp7wFdLZKuCXm0wl,0.756,0.498,6,-8.808,0,0.0866,0.524,0.0342,0.101,0.526,96.104
41,Cutie,4nLTOnpSCBwRlul92HLIyW,0.682,0.609,7,-6.372,0,0.139,0.000928,0.000201,0.142,0.723,111.991
42,All I Ever Asked,2F9DCIJ7ZXHhNkiIlIIOkw,0.913,0.459,5,-7.528,1,0.0446,0.469,0.000889,0.0891,0.848,114.996
43,MESS U MADE,7xW3rU5rzv4ghw0h8APxuH,0.674,0.366,4,-6.539,1,0.0381,0.341,7.3e-06,0.125,0.346,126.994
44,Velcro (feat. Gus Dapperton),4jN6jgeKdFG7oBeXg3qC26,0.594,0.577,4,-6.98,1,0.0637,0.0648,0.0,0.123,0.369,145.059
45,New Romance,47htv7rED6WpgrPFM4J9pS,0.398,0.826,7,-5.714,0,0.0336,0.0468,0.00189,0.195,0.175,82.531
46,No Choice,3kI3vRDwTbYs9O8svalUWu,0.491,0.85,3,-4.755,1,0.0987,0.00675,0.000985,0.118,0.648,180.027
47,Sugar,2joEpsXflccZD0ZwKEdz5m,0.823,0.461,9,-12.75,0,0.0366,0.647,0.327,0.14,0.798,114.026
48,Phoenix (feat. Fleet Foxes & Anaïs Mitchell),4Vs2i8GdP5s7vd8vfSRcDk,0.481,0.67,5,-7.135,1,0.041,0.437,0.000146,0.079,0.549,137.838
49,Take Me Where Your Heart Is,1RJl5cZ8kFpoVFOS2x6scI,0.858,0.426,10,-8.879,0,0.0402,0.00586,0.761,0.0977,0.419,89.981
50,Mood Ring,7rb4dcBfW0m1LQQcDCh4Hv,0.683,0.478,5,-10.435,1,0.0744,0.422,1.17e-05,0.24,0.373,95.011
51,U&ME,3i4ColsuZEvjeLz63m0jPt,0.587,0.722,7,-8.332,1,0.0574,0.133,0.00322,0.133,0.294,81.973
52,Peaceful In My Mind,6pQcqaoZlGKF3zvglt6tvc,0.848,0.576,4,-7.634,1,0.0466,0.294,0.000587,0.209,0.485,119.024
53,Moves,56m9pSdW8e56jiadoFKuu8,0.576,0.44,0,-8.275,1,0.024,0.576,0.0,0.347,0.362,84.989
54,More Like You,1UpFb9izAOYlcxWTOQzGf6,0.883,0.431,2,-10.128,1,0.0434,0.591,0.00039,0.104,0.768,127.949
55,Stop Making This Hurt,32srSGuuy12hEhrD2iCIIK,0.669,0.885,0,-4.735,1,0.0438,0.0393,0.0,0.264,0.825,109.24
56,Love Me Like You Used To,0JfpIwZfcRwDzD6GRYzfKN,0.507,0.715,7,-5.93,0,0.0267,0.576,0.00416,0.155,0.793,76.01
57,Kissing Lessons,3KRdLDjxlAY7ku93tOG0b1,0.546,0.866,1,-7.073,1,0.0576,0.000909,0.0147,0.16,0.652,140.014
58,That Life,5z0Wa1EiCoaUafx83WszRY,0.875,0.708,3,-4.419,1,0.075,0.0502,2.49e-05,0.0458,0.866,123.287
59,Stargazing,0VF7YLIxSQKyNiFL3X6MmN,0.512,0.483,0,-7.798,1,0.0298,0.00304,0.0011,0.12,0.367,160.009
60,Rose Pink Cadillac,3YC7FYhduZbYObLRCdhANa,0.746,0.804,1,-6.824,1,0.0338,0.315,0.00669,0.104,0.89,100.0
61,The Dress,0YMe6PHRbeDcN7KJdCG0bW,0.747,0.531,8,-5.99,1,0.0477,0.266,1.8e-06,0.192,0.785,88.009
62,Certainty,3i7XRi2UyvGTdJawJRkVhd,0.611,0.507,9,-8.521,1,0.0267,0.0208,0.012,0.222,0.401,76.578
63,Too Good - Unknown Mortal Orchestra Remix,4jMmXKJjle1GD241r9s1oj,0.774,0.728,8,-5.816,1,0.256,0.16,0.0,0.0717,0.889,95.036
64,Shotgun,35PUhhwZL4HhmuqgOeFcfg,0.635,0.849,5,-5.33,1,0.0346,0.000821,0.618,0.193,0.708,119.994
65,AMAZING,3OM6qQmdFV6uy61GIqpRtf,0.719,0.461,8,-8.191,1,0.0454,0.279,0.0,0.0875,0.548,123.915
66,Glory,77fRc8iT858bzRdcR4k8T8,0.609,0.809,11,-4.972,0,0.0344,0.00386,0.00296,0.349,0.763,118.04
67,Coming Back (feat. SZA),2pSsHnjAgEPjHmet7ChlHQ,0.653,0.496,10,-7.262,0,0.0868,0.625,0.274,0.151,0.102,86.013
68,Orange Blood,2mKz0wGscPw1xnTvrTlQUi,0.712,0.53,5,-9.842,0,0.0444,0.66,0.512,0.129,0.496,118.994
69,The Only Heartbreaker,6y6bUurXB0FfhddEU5Qch0,0.477,0.747,11,-7.188,1,0.0333,0.00437,0.011,0.158,0.578,150.997
70,Lost Track,3dxgq3THNqGk6Mv5ZZ7yXY,0.77,0.558,7,-8.425,1,0.132,0.477,0.000285,0.283,0.662,162.027
