setnumber,Title,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
43,amphetamine,6OxJsaqxD7yaR35qRuhyFa,0.691,0.751,8,-8.222,1,0.426,0.597,0.0165,0.0911,0.633,84.718
44,Reverse Cowgirl,1aBouZtfICZ1PRNCtPcdVL,0.549,0.693,6,-8.926,0,0.128,0.244,0.0,0.111,0.459,168.969
45,Small Talk,28TYBszFL1DOaQ4nJymNAz,0.639,0.665,9,-6.133,0,0.0252,0.278,0.00517,0.318,0.746,93.977
46,Blue Skies,4e11dFRYAcJyvIv9Y35ERA,0.744,0.703,11,-5.034,0,0.0679,0.852,0.00274,0.449,0.864,99.008
47,OUTTA MY MIND,7zTTDkkLkJ2iHAqq1daDCr,0.689,0.463,2,-8.121,0,0.0365,0.066,0.000152,0.145,0.864,86.998
48,Don't Trust Me,5xz9GcQI6wDVjSFneT8J6n,0.71,0.699,3,-9.472,1,0.0502,0.479,0.00255,0.0967,0.842,108.976
49,friends or not,36MS43HvrxStwaE7lUtycs,0.406,0.625,5,-6.582,1,0.0379,0.112,1.99e-05,0.355,0.439,83.387
50,Antidote,1NlGXcWeUSe1s3IgRKcqmB,0.645,0.786,1,-3.995,1,0.188,0.173,0.0,0.137,0.452,81.917
51,My Jinji,7wmFsS43fO8vAg0vcr776N,0.389,0.597,7,-8.436,1,0.0308,0.534,0.406,0.144,0.506,143.943
52,Superstar,2qmhfzORJFrOQgFKYlnm6Z,0.662,0.629,3,-7.879,1,0.0262,0.313,0.0325,0.219,0.503,111.026
53,YKWIM?,2vWBUC9djv6BtiGlmKiQaH,0.372,0.537,9,-7.623,1,0.0305,0.937,0.873,0.287,0.228,123.735
54,"outside the party, inside the dream",1LcwYCQ78z4PvLiU2Qt3XV,0.66,0.364,4,-10.906,1,0.0277,0.865,0.00148,0.104,0.219,106.157
55,Car Crash in G Major,24EtJ2vTx6CtaP32S6Arn2,0.709,0.517,7,-8.077,1,0.0335,0.277,0.118,0.484,0.429,105.369
56,Sleep Well,3GWuPbPr5nT65fmew963zV,0.586,0.718,7,-7.834,1,0.0281,0.128,0.0273,0.197,0.763,90.972
57,ok,5ILHXmaeyzwt87dLAdPFo4,0.717,0.435,4,-8.645,1,0.336,0.603,0.0,0.174,0.307,82.619
58,Let There Be Light Again,0YCz0CKKxSx1Ezk0HsYnHI,0.586,0.437,1,-11.276,0,0.0233,0.621,0.517,0.103,0.65,83.966
59,Manic Pixie Dream Girl,6z9zXftDgpnyZYL2KiRTHZ,0.692,0.545,4,-4.903,0,0.0493,0.065,0.0,0.103,0.478,99.97
60,Lonely,4fPk5AIvhAOK9KELmztQxX,0.547,0.316,4,-14.575,1,0.0474,0.944,0.0956,0.0888,0.161,120.022
61,Easy On Them Turns,5IvLhgNPWzi9fu9cINVsf9,0.516,0.573,7,-10.186,0,0.368,0.285,0.000212,0.176,0.367,91.221
