setnumber,Title,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
43,Cadeau,1uDuwJazJz7RRgrrkkEonw,0.18,0.00704,8,-32.382,1,0.0417,0.994,0.955,0.104,0.0784,88.142
44,Philadelphia Shore,1dCJ7AFJVbt8dVTLdsSswV,0.359,0.0337,0,-25.797,1,0.0386,0.964,0.774,0.0963,0.0875,88.901
45,Spiritual Tour,14cdbX7Qi3fiyW7nFhhr6G,0.132,0.106,5,-21.61,1,0.0447,0.929,0.855,0.103,0.0561,74.888
46,Again,3IALa7JyFUltHFC5bm50dC,0.224,0.00631,10,-31.635,1,0.0462,0.973,0.91,0.112,0.0396,70.063
47,Hermosa,5Qg04tWgRG0Yv8VNRUKs9k,0.198,0.0328,1,-30.954,0,0.0395,0.988,0.988,0.0914,0.0652,87.36
48,Giant Steps Tomorrow,2KiBZ6xU6dnj47aT71G28P,0.192,0.0409,0,-29.467,1,0.0391,0.994,0.98,0.0956,0.0394,69.071
49,Echo,63xMceq88HYzM98ZruGHMf,0.171,0.0727,9,-25.084,1,0.0401,0.969,0.95,0.109,0.0416,124.898
50,Somnolence,2T9BgAmZQT2dLqllKA5UPj,0.165,0.00847,9,-33.25,1,0.0419,0.982,0.863,0.0983,0.0431,71.749
51,View From Above,2Fgxj9FxFj8GWxjWMMYNve,0.199,0.0362,9,-23.858,0,0.0348,0.883,0.913,0.0854,0.0397,91.954
52,Etheral Ease,5jKGlvcYrkQjoqwvAtMZ70,0.143,0.0316,2,-30.065,1,0.0403,0.991,0.964,0.108,0.0857,100.669
53,Persistent,1YRE1YKj2UIRdq2zT8PLNY,0.357,0.043,1,-24.968,1,0.0373,0.911,0.899,0.111,0.0385,79.991
54,Vilán,6Qsxgw4T1okHKm2oPkLOxC,0.135,0.0231,6,-30.098,1,0.039,0.961,0.892,0.103,0.0398,68.876
55,Atoms of Tranquility,02FC4RzwFzbpI17pnFJoki,0.136,0.328,9,-17.314,1,0.047,0.874,0.97,0.112,0.085,75.666
56,Pyramid Train,5TZdub1bKTE2XEaBEQDUil,0.522,0.094,1,-21.143,1,0.0283,0.989,0.906,0.11,0.0677,76.011
57,To a Flame,2sOZgCRdrChQaFwA139jcE,0.375,0.00749,3,-22.767,1,0.0491,0.913,0.856,0.1,0.0631,120.169
58,Timeless,2dqeTHHeyLioSSCn9L3xbc,0.558,0.263,6,-18.289,0,0.0341,0.994,0.941,0.11,0.0523,111.364
59,The Discovery,5NKK0t7lYlyDsT5auDYKmq,0.414,0.127,0,-22.097,1,0.0383,0.827,0.822,0.0919,0.0354,130.021
60,Deep breaths,1XhhBtMKmNGM4yfgMZQVxf,0.195,0.0118,1,-36.005,1,0.0384,0.918,0.887,0.114,0.0329,71.44
61,I Promise,1XH3miXC6EsroQKHct8ygN,0.1,0.023,9,-30.496,1,0.0393,0.98,0.897,0.0857,0.164,177.564
62,Cut to Now,7fLBHyfBAYbLGBixcNhpZX,0.463,0.312,1,-14.647,1,0.0252,0.851,0.737,0.105,0.0985,94.019
63,Grateful,05iwmG7u1JEo0MMZ2XEoIq,0.408,0.0241,4,-31.974,1,0.04,0.992,0.959,0.111,0.0373,138.066
64,Where The Street End,4hc6B7G97DoU45u5lYsoZ8,0.269,0.0188,10,-32.266,1,0.0328,0.982,0.916,0.205,0.0949,74.942
65,Hushed Premonition,5p3moUVU9JBeuj67GmZjSZ,0.389,0.263,4,-15.645,1,0.029,0.824,0.879,0.0908,0.0354,95.023
66,Anatomy of Change,1kh6iEcYhNL6jbMr5BVEVG,0.131,0.00333,5,-35.416,1,0.0405,0.993,0.966,0.123,0.0349,81.947
67,Morning Bridge,3bZYSyPY5KTh4t2tvMHZjS,0.142,0.0345,9,-29.176,1,0.0451,0.944,0.726,0.112,0.295,143.919
68,Daydreaming,3YLOJL7XiGnWHK8bUySote,0.116,0.0145,1,-29.218,1,0.0377,0.978,0.924,0.109,0.0737,87.329
69,Hymn For J,08HXccDYYR7JZioZbJlSuU,0.078,0.00547,2,-33.785,0,0.0408,0.995,0.928,0.108,0.0439,62.53
70,Alvajaras,2Ehyt6aG3pExeEXHIEFALg,0.25,0.201,0,-26.065,1,0.0383,0.937,0.751,0.0914,0.184,120.085
71,Emancipation,4xxIMjx6sNmRgJx7fJ7ihg,0.241,0.0152,0,-23.109,1,0.0401,0.992,0.922,0.111,0.0839,73.218
72,First Breath,1JOwulZA39X5su0EiBb6J6,0.113,0.158,1,-19.807,0,0.0492,0.987,0.934,0.109,0.0814,75.22
73,Circle Of Light,0N9zEnbv9bGEfx93R6px2c,0.181,0.0475,9,-26.047,1,0.0395,0.944,0.931,0.109,0.047,129.087
74,Dakota,7pR7yPgbYcipmTUHT5g68p,0.236,0.257,9,-16.112,1,0.0339,0.838,0.83,0.112,0.153,137.626
75,Tsubaki Bonfire,3rfQluHSsE4X0FOWQTgx6A,0.332,0.205,4,-16.502,1,0.0369,0.892,0.876,0.109,0.133,119.971
76,Relaxation,3hUEPSBw46jDj07dPhY5pA,0.211,0.0317,0,-23.873,1,0.0345,0.954,0.928,0.101,0.0376,99.718
77,Sarek,7tN9gRPc8eYR9mS5cQsV0M,0.27,0.0181,10,-28.839,1,0.0372,0.986,0.939,0.127,0.102,61.539
78,Sunrise Catrin,2EC2o4ToD6HToqFRYj6uq3,0.152,0.0525,7,-27.139,1,0.0373,0.97,0.898,0.107,0.0564,138.434
79,Wandering,3DSmKmCgRH7vSmdZXBbH4P,0.215,0.128,0,-19.407,1,0.0409,0.721,0.941,0.0862,0.0829,139.983
80,Halcyon,4DkgaBjJfrfavy1bWQb6vf,0.187,0.0754,4,-21.181,1,0.0408,0.977,0.943,0.113,0.185,71.329
81,glass house,5NK9JmDzbNuiccDWbGajuY,0.463,0.0638,3,-24.697,1,0.0338,0.993,0.847,0.143,0.139,96.953
82,Suburst Lullaby,0dPCywLeTpr5y7c8wIjK35,0.215,0.158,0,-19.786,1,0.037,0.939,0.915,0.111,0.064,70.766
83,Morning Reflection,444EJ06sxk2RAyemHmO5OM,0.211,0.277,7,-20.771,1,0.0448,0.728,0.904,0.11,0.0341,73.766
84,A Shade of Steam,0wpRLs9YguxI7en46ke3yZ,0.395,0.111,4,-16.955,0,0.033,0.953,0.973,0.105,0.0509,72.003
85,Lifandi Heimur,5d8dRlfaVweMxNguLyVxne,0.256,0.0368,4,-25.343,1,0.0429,0.319,0.684,0.112,0.0837,120.049
86,Crystal Caves,7dXXZTESEoAUB316nR7E9T,0.178,0.222,9,-20.304,0,0.0381,0.377,0.884,0.119,0.0332,73.397
