setnumber,Title,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
42,Hold On,4FxBG9VPpxPXMDgqLgW5ZD,0.609,0.381,7,-11.106,1,0.0311,0.886,0.126,0.0997,0.43,100.979
43,Teenage Drug,2FpLyV7tVMRHJAq3foYHPU,0.649,0.536,7,-9.869,1,0.0393,0.25,0.00468,0.0878,0.802,155.866
44,Calm Yourself Down,5Bdmiyetb619RJdTPkEKLc,0.659,0.363,4,-10.717,1,0.0534,0.488,0.0403,0.12,0.322,146.169
45,Joyride,0VcVy0kpfwyd5rMS5URyVD,0.52,0.505,9,-7.197,1,0.0276,0.201,1.08e-06,0.144,0.441,131.909
46,Carry Me Away,4Szq4dulKN9bOvLRW6uMdZ,0.677,0.713,4,-6.626,1,0.0288,0.0117,0.15,0.0952,0.744,119.997
47,Favorite Peeps,4dUOiTUovOCy91uztDlUp3,0.611,0.525,7,-9.683,1,0.0354,0.767,0.799,0.112,0.299,113.946
48,It Would Be You,0roPf0bwAsBDZv1bR15m15,0.655,0.587,1,-8.736,1,0.045,0.26,6.07e-06,0.0953,0.521,91.494
49,Feet Off The Ground (feat. Jade Bird),5HlqJxuU7T8Tqn56f2d3Pg,0.458,0.472,9,-6.502,1,0.0277,0.377,1.76e-06,0.203,0.182,137.135
50,Wild World,4VXrKn9SikNycIZdmmLaUF,0.353,0.405,5,-10.785,0,0.0365,0.464,0.000422,0.109,0.242,96.014
51,Pink Shades,3YsjOrar28TbRQAOZ7z63r,0.574,0.425,10,-9.259,1,0.0521,0.375,0.000233,0.159,0.436,81.958
52,Highroad,64iXPlkVfgkSYRvE0CXij0,0.704,0.55,5,-9.142,0,0.043,0.0967,0.000307,0.112,0.447,93.965
53,Last Train Home,0tgBtQ0ISnMQOKorrN9HLX,0.591,0.831,4,-6.612,1,0.0355,0.235,0.00142,0.0571,0.678,93.007
54,Keeping The Light On,1Uacdg0eFpE2bpjS90feZQ,0.69,0.693,5,-6.252,1,0.0577,0.186,2.39e-06,0.0927,0.728,83.99
55,Hot Tears,3BICHhGJhJNlmCCsHCwVNl,0.699,0.453,11,-9.67,0,0.0428,0.0622,0.00308,0.0958,0.68,150.231
