setnumber,Title,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
43,Bear Walk,3NeBFr2xBjxH3lfCq1tXp8,0.772,0.509,7,-12.498,0,0.0575,0.235,0.26,0.0989,0.776,96.008
44,Clashing Colours,1WSNR8LyG3QTWAA1MaRsCq,0.652,0.602,2,-9.286,1,0.061,0.276,0.695,0.0774,0.302,97.014
45,Senze' Nina,60ujUkmCYqPQkkZHKtu27b,0.314,0.432,9,-12.818,0,0.0364,0.771,0.616,0.174,0.175,109.542
46,Rent Free,5M8KqQxnT6Sl2AdsMlRM37,0.763,0.752,3,-6.711,1,0.0328,0.642,3.36e-05,0.0906,0.966,96.082
47,throwback,3irIiyH7fCXmZQrNJf7ypH,0.412,0.523,7,-12.93,0,0.0401,0.685,0.928,0.0878,0.297,89.573
48,In/On,0uyTJ3FGsa0t0w8uJkaCyG,0.451,0.767,4,-9.173,1,0.0386,0.235,0.436,0.166,0.829,156.347
49,Back to the Future,2DJRXtc51sD6tC1qOLiQLl,0.637,0.688,10,-10.727,0,0.0738,0.47,0.921,0.0815,0.722,94.522
50,Dream Chaser,0vdB6LzEsOVBbtGZVK6TSM,0.392,0.829,1,-6.129,1,0.123,0.0667,0.841,0.373,0.62,143.209
51,Landslide,6iowCKy5KGfKmYO0Ho81zj,0.278,0.592,5,-13.485,1,0.0392,0.651,0.917,0.0921,0.755,78.392
52,Four Letter Word,4NDL45O2IAhuAgs62EcKS4,0.703,0.616,2,-10.066,0,0.0384,0.283,0.000186,0.107,0.305,139.939
53,Dat Dere,6DeIfwCBzhaZKMAadEabHa,0.696,0.659,8,-8.406,1,0.0426,0.538,0.881,0.262,0.789,130.002
54,Désordre,6CvL4GdfAphR9irofQw0yr,0.558,0.337,10,-12.156,0,0.0368,0.275,0.846,0.106,0.0378,119.871
55,Naima - Atjazz Remix,5tN1ARWZgerMpoahtqehV1,0.684,0.541,10,-7.227,0,0.0469,0.183,0.185,0.12,0.496,86.849
56,Monday,0cEiHdoJbX8lLwba6plTm2,0.37,0.429,7,-11.648,0,0.029,0.763,0.916,0.116,0.113,138.582
57,Lady Champagne - Single ver.,68I7iYB3Z8z4cuuVBVnWju,0.717,0.84,0,-7.636,1,0.0418,0.00229,0.754,0.325,0.899,100.045
58,Puzzel,7pia03Arx2piEl0KPzhCuf,0.508,0.49,0,-10.337,1,0.0439,0.582,0.931,0.245,0.423,118.026
59,L'Aventino,3gYiUNsqHikK1WbACGQm18,0.36,0.457,0,-12.294,1,0.0311,0.759,0.92,0.11,0.18,116.225
60,Stop in the Jungle,4gEHEJvgdGFbGThRSoJWRr,0.66,0.748,2,-8.25,1,0.0594,0.0187,0.903,0.111,0.491,120.01
61,Despiadadamente Hermosa,6i1F3SbQVf7z6kwcPjZAqB,0.51,0.177,8,-16.673,1,0.0404,0.774,0.935,0.114,0.116,106.846
62,One Night in Morocco,2Z3e6IwEPaGKwsLlvRy2C3,0.687,0.744,5,-5.079,0,0.0295,0.033,0.348,0.094,0.638,107.917
63,Clay - Original Mix,3pRhHDOsDxWcWXrW5YTgxd,0.391,0.832,5,-9.486,0,0.0746,0.0254,0.543,0.284,0.507,132.557
64,Words of Hope,22ANqZfFu8nHuTSWtmBq7s,0.413,0.173,10,-20.527,0,0.035,0.948,0.892,0.196,0.114,89.847
65,Mama,0tzi4alazjULv5AjrNKfk3,0.447,0.183,2,-17.691,0,0.0367,0.962,0.912,0.112,0.282,104.257
66,Acrobat,3OeKEZj7EtzoZG6sIE0g5q,0.498,0.387,1,-13.165,1,0.0311,0.622,0.784,0.166,0.27,99.942
67,Il Sogno,5mWTu2PBwjreYBmGF05SfH,0.736,0.492,3,-11.056,0,0.0578,0.0954,0.216,0.141,0.838,138.007
68,Stranger Passing by,1EnIcLB693ZNsgs1u2DjE8,0.464,0.477,2,-9.591,1,0.0591,0.603,0.000153,0.0976,0.316,78.967
69,Ellipse,3UO9EwH2rdEDyLcnyBh6Y6,0.612,0.56,8,-10.436,1,0.0339,0.0364,0.876,0.0885,0.483,135.003
70,Djakarta,26WxTHGDBvdDMqJyzAG9x0,0.48,0.528,5,-9.648,0,0.0419,0.716,0.759,0.0991,0.524,119.354
71,Precipice,2xeUMDG0vU2SB2A8wY5wyZ,0.447,0.459,0,-14.467,1,0.0277,0.6,0.879,0.098,0.702,100.607
72,Outer Space,4OtOIqwtab8PP0mmmMrA74,0.444,0.672,7,-8.747,1,0.0588,0.47,0.793,0.104,0.553,120.461
73,Indigo Bay,2i8W0Qfpf89LyEmY7tMckM,0.455,0.269,0,-15.56,1,0.0589,0.803,0.763,0.191,0.39,105.288
74,Hendo Mode,6GKZsoNJjwtSObX4fUW3zQ,0.424,0.52,8,-14.377,1,0.037,0.73,0.876,0.142,0.485,119.52
75,Beauty & The Bloc,0ZsbE6ZV85uVUugIHAxgKg,0.776,0.588,7,-8.999,0,0.0369,0.00118,0.643,0.13,0.24,113.976
76,Amber,50P2ckwmKMItYbknwp3LNu,0.626,0.27,10,-17.621,0,0.0504,0.929,0.758,0.109,0.509,123.56
77,eaters,3NmAjuIzrDm5TJjzXLJ37l,0.74,0.335,1,-15.975,0,0.0566,0.24,0.42,0.121,0.179,90.032
78,The Cliche,40bO8ZcXvHm3SgBq2h8vxc,0.479,0.499,9,-10.639,0,0.0509,0.769,0.863,0.228,0.529,134.637
79,Sorrento,3ywq0VNobKKmLmt0TwbXBp,0.626,0.382,7,-9.555,1,0.0444,0.655,0.925,0.153,0.21,138.024
80,Love Letters to the Other Side,0KZ68203OaPJEMZADqBPJo,0.53,0.419,3,-11.117,0,0.0447,0.911,0.369,0.0956,0.356,123.358
81,Lumaby,1GZMQMrRIIvU7Nxqjsa9Ud,0.531,0.874,1,-8.948,0,0.137,0.371,0.0992,0.136,0.571,107.85
82,Joro Timbal,1pn9VU1ThlFyXjzBQAr354,0.401,0.877,0,-7.626,1,0.0354,0.636,0.879,0.178,0.919,151.889
83,Unmight,1bdDSKhJIiRK2S3swygYD6,0.592,0.545,2,-14.076,0,0.0424,0.585,0.919,0.115,0.0736,97.376
84,Suban,6n0mdu0mrpqRCpDek47xP9,0.637,0.476,6,-11.555,0,0.0412,0.796,0.749,0.107,0.932,105.041
85,A Thing With Feathers,25patDyUz6247RVEzsEOpx,0.243,0.383,2,-17.104,0,0.0429,0.485,0.75,0.0873,0.0475,179.647
