setnumber,Title,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
182,Serenity of Touch,45I8e1cnl6rzrf2AEqoMDO,0.176,0.103,3,-23.508,1,0.0482,0.909,0.975,0.119,0.038,77.862
183,Moon Shimmer,7xhxmR9qab96Gou7NsKkPh,0.107,0.0475,2,-28.099,1,0.0441,0.938,0.847,0.112,0.0987,67.912
184,Milky Way,2TUKcLgKAJZSPZWfRBynlV,0.168,0.0467,1,-30.132,1,0.0407,0.895,0.672,0.129,0.036,70.758
185,Further Into Something,21mLKJKteB3RL3t3NUM8Jw,0.188,0.0521,10,-25.764,1,0.0385,0.977,0.813,0.111,0.0686,125.401
186,Persistence,3ZAlpXJWeKniBrqSMffs0j,0.11,0.0185,8,-27.874,1,0.0396,0.973,0.915,0.112,0.0449,65.591
187,Kissing the Ambience,3ge3sVwiK7csDa3QKb9Xqm,0.303,0.0234,2,-30.495,1,0.0378,0.971,0.926,0.106,0.116,66.706
188,Quartz,6fEgQLmEhvE5Y04aldWGyd,0.0707,0.118,5,-20.792,1,0.0367,0.967,0.86,0.0897,0.0372,74.857
189,Finalement,0X1yIZPqq7RJv3QtSy2W83,0.21,0.00315,5,-35.76,1,0.0371,0.996,0.931,0.113,0.102,66.205
190,Way of Shadows,71mN9aVMlm4vBZ6YzKPKeR,0.0962,0.0541,0,-25.214,1,0.0398,0.976,0.959,0.167,0.0588,174.739
191,Deep Blue,2fwWL41PZuEciP57NfTE5g,0.248,0.0274,9,-23.979,1,0.037,0.926,0.87,0.108,0.156,68.533
192,Buoyant,7DEcoyUFy04Zhe89uthswA,0.134,0.0413,9,-28.929,1,0.0607,0.979,0.815,0.0878,0.0444,144.693
193,Crépuscule,4FE9jhuatcOZZYoHdBDN8T,0.217,0.00169,0,-34.121,1,0.0425,0.994,0.912,0.139,0.0599,64.118
194,Sunset,4gpqUShgtvlOZbtcVLjBM0,0.0646,0.00223,7,-29.924,1,0.0489,0.991,0.92,0.0903,0.126,64.568
195,Quasar,5NM4frO8ccRVxXKW0kZaAk,0.241,0.168,2,-22.264,1,0.0434,0.873,0.872,0.0969,0.0396,69.114
196,Evening's peace,2JvLy4Sn0HHPMDY3zAx3nE,0.182,0.014,10,-30.495,1,0.0442,0.965,0.899,0.113,0.0942,129.174
197,Cwtch,7ljE0RT8coNsbBYAhGOilP,0.142,0.00541,3,-31.537,1,0.0379,0.984,0.912,0.107,0.0608,86.362
198,Returning,0jNDmSQYJjV7bi6cMgpDqB,0.156,0.143,7,-20.545,0,0.0377,0.888,0.951,0.107,0.0373,180.011
199,Lahko noč,0djscTMVix3pGLzMJ3D9X8,0.17,0.0362,3,-32.487,1,0.0339,0.859,0.607,0.114,0.264,66.264
199,Lahko noč,0djscTMVix3pGLzMJ3D9X8,0.17,0.0362,3,-32.487,1,0.0339,0.859,0.607,0.114,0.264,66.264
200,Etheral Beauty,5q2kDGsW09g8BClGCuYrdT,0.143,0.00679,9,-32.17,1,0.0447,0.961,0.776,0.1,0.104,139.409
201,Novi Sad,7Kd9aRamqqlKwB5PtT4lSf,0.151,0.00804,1,-31.581,1,0.0552,0.925,0.776,0.113,0.0276,135.61
202,Moving Like the Mountain,2Ka7W7Gz06zhtKCOrLB0pR,0.174,0.0824,11,-19.916,1,0.0396,0.989,0.912,0.102,0.0382,63.797
203,Small But Nice,4JW3xordKSyyseY0508GrZ,0.127,0.0579,5,-27.779,1,0.0438,0.923,0.962,0.105,0.0389,71.223
204,Jocelyn,1Vv5St0rzB3054EvkADdQi,0.241,0.0178,0,-26.071,1,0.0411,0.89,0.867,0.17,0.0284,105.319
205,È ora di dormire,2dtIoZ0tJ3EH3EcxAkGNE8,0.266,0.00688,6,-31.019,1,0.0414,0.981,0.837,0.101,0.0667,75.929
206,Celandine,5ptMWCoMxUP5phRKZ5MyBx,0.136,0.0152,7,-31.307,1,0.0494,0.991,0.911,0.0574,0.0376,70.955
207,The Only Thing Left,3l2aKoxhYUlv9THMneynIu,0.187,0.0246,4,-33.493,1,0.0335,0.969,0.728,0.0889,0.0309,70.635
208,Snowdonia,6JMuZsTQprhBrbywStSwer,0.186,0.0113,10,-36.853,0,0.0388,0.987,0.963,0.1,0.154,64.657
209,True Nature,0BlqzRjRBPENOWus0io6Pt,0.06,0.0729,10,-21.336,1,0.0422,0.971,0.909,0.113,0.0364,68.025
210,Light of The Moon,0TkOLQj4kru49NI1N27pFr,0.14,0.0257,7,-30.579,0,0.0436,0.973,0.919,0.0937,0.0824,78.872
211,Falling Stars,6nx6oC4HgnZOxC4dgsPiIU,0.261,0.0257,1,-25.711,1,0.0406,0.956,0.878,0.111,0.0795,72.323
212,Last Night,0mEtQh163dmE6NjbaPqf6o,0.128,0.0672,2,-25.511,1,0.0411,0.974,0.863,0.103,0.0971,179.527
213,Lyrebird,72mDETn3Ba8yVewAcqnlqQ,0.232,0.00449,1,-34.69,0,0.0375,0.994,0.852,0.0705,0.0988,73.356
214,Body & Soul,2reANGLp6a9iZvh1Q6qIS7,0.276,0.152,9,-18.501,1,0.0316,0.859,0.91,0.0994,0.0358,163.843
215,Fermez vos yeux,7fjl8fmaUdRWNstdzGHCeF,0.243,0.00604,7,-31.018,1,0.0405,0.995,0.972,0.159,0.0672,134.33
216,Be Here Now,4PqMhMtaGWmI5oBSpbYKdM,0.37,0.0982,5,-29.681,1,0.0281,0.973,0.837,0.0983,0.151,179.989
217,Wave After Wave,3OUKRGnpsMenK14ZDdSHmk,0.143,0.0505,5,-31.525,1,0.0386,0.705,0.917,0.112,0.0813,141.4
218,Pisces,1Ff9bSqXJkerZyKfBtLUNw,0.258,0.0613,2,-25.435,1,0.0376,0.934,0.884,0.11,0.0584,124.693
219,She’ll be right,0ttVkIiUhVo6j6cxJ6Rnbr,0.166,0.00402,9,-36.024,1,0.0397,0.995,0.895,0.0966,0.0934,75.968
220,The Edge of Love,5awyHvXpb5txqlRuqUiHAl,0.404,0.0138,10,-27.567,1,0.0482,0.994,0.945,0.114,0.35,77.621
221,Slumber,6A72j6HPfF8Y52nPK6BXRk,0.56,0.0196,0,-25.043,1,0.0446,0.994,0.93,0.0964,0.287,71.694
222,All Is Good,2236Rw4h6OBwtNTtAUiyJ5,0.304,0.00275,7,-38.48,1,0.0524,0.993,0.932,0.0639,0.253,69.405
