setnumber,Title,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
90,Arc'teryx,1chxfk33LoVOznJiJ0WWPD,0.82,0.391,6,-9.508,0,0.371,0.255,1.03e-06,0.1,0.511,147.992
91,Battery,3TZD1tcwJWCu5Zitgx362G,0.691,0.798,1,-5.922,1,0.332,0.155,0.0,0.265,0.78,114.714
92,I Love You,5yfMsbJda8sXVfnJHgm8Ke,0.383,0.824,1,-6.814,1,0.299,0.145,0.0,0.312,0.608,85.441
93,Dumb Enough,10FZrLxIGfMSDYlgplLzkg,0.803,0.493,9,-11.035,1,0.212,0.052,0.0,0.0902,0.309,103.012
94,Been Himma,5G9i6PTCmXdOVmUfDRlc6t,0.664,0.654,1,-11.427,1,0.482,0.306,0.0,0.151,0.774,133.095
95,Beverly Hills,3Ps0JFaxBuamCoQTx6X8LT,0.814,0.611,0,-6.526,1,0.0515,0.289,0.0,0.252,0.585,113.016
96,Casino,1gZDbIaggUUU61PHjufklJ,0.597,0.733,1,-7.621,1,0.241,0.0194,0.0,0.113,0.263,150.59
97,Vito / Bad Boy,6jo3Sv2PWgX7oX2gSsvbI5,0.701,0.52,1,-10.536,1,0.0395,0.0318,3.24e-06,0.303,0.0782,130.011
98,CAUTIOUS,5qF7knZoOT4pPq6A7xlOSw,0.77,0.572,0,-6.024,1,0.329,0.00504,0.0,0.16,0.118,161.876
99,IN THE MIDDLE,00I2ZzY3LBCOfWvyqgPsJb,0.846,0.46,1,-14.719,1,0.418,0.208,0.0,0.672,0.702,117.022
100,No Drama,1YmyHCxLKjLBBNQU51yQOh,0.94,0.661,1,-6.009,1,0.173,0.304,0.0,0.106,0.837,108.0
100,No Drama,1YmyHCxLKjLBBNQU51yQOh,0.94,0.661,1,-6.009,1,0.173,0.304,0.0,0.106,0.837,108.0
